id,introDone,introDoneLastChangedAt,gameID,gameIDLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,exitSurvey,exitSurveyLastChangedAt,exitStep,exitStepLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,ended,endedLastChangedAt,recipient,recipientLastChangedAt
01HVSWDMNPX8SWQPDTRXXKBBG7,true,2024-04-19T00:38:03.050536067Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:36:19.479607425Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:36:19.479607425Z,"[""🐇"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐇"",""🐇""]",2024-04-19T00:40:37.624707727Z,6599e58d1011e10041695c0a,2024-04-19T00:34:37.366088852Z,player 1,2024-04-19T00:40:37.624707727Z,01HVSWDM6FQS4CSFQWSETH23WF,2024-04-19T00:34:37.366088852Z,rerun-interactive- 0.7,2024-04-19T00:36:19.479607425Z,"{""age"":""26"",""gender"":""female"",""strength"":""strong"",""fair"":""yes"",""feedback"":""no problems"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""no just saw a pattern"",""politics"":""Right"",""geo"":""Canadian"",""ethnicity"":""South Asian/Indian""}",2024-04-19T00:50:56.536350267Z,1,2024-04-19T00:50:56.54360731Z,{},2024-04-19T00:34:37.74672509Z,4,2024-04-19T00:37:52.619787704Z,game ended,2024-04-19T00:49:44.227908672Z,01HVSWGG7SWGFQXN40GNKDS25C,2024-04-19T00:49:04.942109001Z
01HVSWEKQ611H4DKF3TWA0Y1DG,,,01HVSW238S5MM4ZV8T4HME9HWM,2024-04-19T00:47:17.952617815Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:47:17.952617815Z,,,5a2200b38c1e5c0001713f42,2024-04-19T00:35:09.158938894Z,,,01HVSWEKCJHGDYHN51WR67G0V5,2024-04-19T00:35:09.158938894Z,rerun-interactive- 0.7,2024-04-19T00:47:17.952617815Z,,,,,{},2024-04-19T00:35:09.336902266Z,1,2024-04-19T00:35:16.593733582Z,game terminated,2024-04-19T00:50:36.324509399Z,,
01HVSWGG7SWGFQXN40GNKDS25C,true,2024-04-19T00:40:37.522814814Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:36:19.479607425Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:36:19.479607425Z,"[""🐇"",""                                   "",""🐇""]",2024-04-19T00:40:37.624707727Z,5e416065194a5639ef32326b,2024-04-19T00:36:11.129275218Z,player 2,2024-04-19T00:40:37.624707727Z,01HVSWGG0PSFEEBQ223HV5QKNM,2024-04-19T00:36:11.129275218Z,rerun-interactive- 0.7,2024-04-19T00:36:19.479607425Z,"{""age"":""56"",""gender"":""Male"",""strength"":""I feel like luck plays a strong part for me"",""fair"":""Yes"",""feedback"":""I had none"",""education"":""high-school"",""teammates"":""They seemed ok. "",""notes"":""No"",""politics"":""Centrist"",""geo"":""Canadian"",""ethnicity"":""White ""}",2024-04-19T00:51:54.022402949Z,1,2024-04-19T00:51:54.028085331Z,{},2024-04-19T00:36:11.252772928Z,4,2024-04-19T00:40:22.282756651Z,game ended,2024-04-19T00:49:44.227908672Z,01HVSWJ302J1YDDDSZSSZZV2EA,2024-04-19T00:49:04.942109001Z
01HVSWHR2WNBA97YVECQXPZW7D,true,2024-04-19T00:41:03.17885821Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:36:51.938391316Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:36:51.938391316Z,"[""🐇"",""                                   "",""🐇""]",2024-04-19T00:41:30.636630579Z,661ad23ae4953b30e88dc392,2024-04-19T00:36:51.932982998Z,player 3,2024-04-19T00:41:30.636630579Z,01HVSWHQ999RDNZBTE5GN5Z7W4,2024-04-19T00:36:51.932982998Z,rerun-interactive- 0.7,2024-04-19T00:36:51.938391316Z,"{""age"":""37"",""gender"":""Male"",""strength"":""Ok"",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I did"",""notes"":""Yes"",""politics"":""Centre"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-19T00:50:58.701329894Z,1,2024-04-19T00:50:58.722894576Z,{},2024-04-19T00:36:52.297587649Z,4,2024-04-19T00:40:49.908825924Z,game ended,2024-04-19T00:50:08.052295496Z,01HVSWJW1A8QZW28XM2W5CWMAN,2024-04-19T00:49:17.840086107Z
01HVSWJ302J1YDDDSZSSZZV2EA,true,2024-04-19T00:40:05.368954047Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:37:03.114437684Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:37:03.114437684Z,"[""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-19T00:40:37.624707727Z,64ac362b0979becb1044e190,2024-04-19T00:37:03.106310859Z,player 3,2024-04-19T00:40:37.624707727Z,01HVSWJ2KBT6ZB0YM7P1R7YAB8,2024-04-19T00:37:03.106310859Z,rerun-interactive- 0.7,2024-04-19T00:37:03.114437684Z,"{""age"":""28"",""gender"":""Female"",""strength"":""middle"",""fair"":""yes"",""feedback"":""N/A"",""education"":""bachelor"",""teammates"":""I trusted they were telling the truth because it would benefit us all"",""notes"":""I made mental notes of what others said"",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""Indian""}",2024-04-19T00:50:57.070527318Z,1,2024-04-19T00:50:57.075987133Z,{},2024-04-19T00:37:03.320011781Z,4,2024-04-19T00:40:02.21712608Z,game ended,2024-04-19T00:49:44.227908672Z,01HVSWJWVBV7M0NNTVCP90PA50,2024-04-19T00:49:04.942109001Z
01HVSWJQGKKA6BXZ65B29H1D8T,true,2024-04-19T00:45:59.393601181Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:42:22.550019201Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:42:22.550019201Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇""]",2024-04-19T00:45:59.571916079Z,5c9432caec114b0001419276,2024-04-19T00:37:24.115494624Z,player 1,2024-04-19T00:45:59.571916079Z,01HVSWJQ9DWDG87WMV3EZPYV27,2024-04-19T00:37:24.115494624Z,rerun-interactive- 0.7,2024-04-19T00:42:22.550019201Z,"{""age"":""41"",""gender"":""Female"",""strength"":""I am good at statistics and math, so that helped me."",""fair"":""Yes."",""feedback"":""I encountered no problems."",""education"":""master"",""teammates"":""The never agreed with me."",""notes"":""I paid attention to what they said and let that influence my confidence."",""politics"":""Independent"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-19T00:58:16.405152775Z,1,2024-04-19T00:58:16.398018507Z,{},2024-04-19T00:37:24.23348113Z,4,2024-04-19T00:45:22.280949969Z,game ended,2024-04-19T00:56:55.600805413Z,01HVSWTJMXWEQ7JC702GAS96YS,2024-04-19T00:56:11.113140231Z
01HVSWJW1A8QZW28XM2W5CWMAN,true,2024-04-19T00:41:30.543981253Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:37:28.753406542Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:37:28.753406542Z,"[""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-19T00:41:30.636630579Z,dipun,2024-04-19T00:37:28.74652595Z,player 4,2024-04-19T00:41:30.636630579Z,01HVSWJVKT1BRFP4VS1QFCAA41,2024-04-19T00:37:28.74652595Z,rerun-interactive- 0.7,2024-04-19T00:37:28.753406542Z,"{""age"":""36"",""gender"":""Male"",""strength"":""My game was strong but the players had me doubting my decisions"",""fair"":""It was not absolutely fair as there was no way to verify the players messages"",""feedback"":""It was a fun game"",""education"":""master"",""teammates"":""It was tough to say but felt like they were no saying the truth. The teammates were good respondents"",""notes"":""I was observing what they reported"",""politics"":""Conservative"",""geo"":""Indian"",""ethnicity"":""Asian""}",2024-04-19T00:54:24.80675179Z,1,2024-04-19T00:54:24.801068543Z,{},2024-04-19T00:37:29.055618219Z,4,2024-04-19T00:41:19.820292664Z,game ended,2024-04-19T00:50:08.052295496Z,01HVSWCKBAT607WV4MXVMZ3K5S,2024-04-19T00:49:17.840086107Z
01HVSWJWVBV7M0NNTVCP90PA50,true,2024-04-19T00:39:09.301100219Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:37:29.586255704Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:37:29.586255704Z,"[""                                   "",""🐇"",""🐿️"",""🐇""]",2024-04-19T00:40:37.624707727Z,5edbaae1b9f9f68349ce80f3,2024-04-19T00:37:29.579666149Z,player 4,2024-04-19T00:40:37.624707727Z,01HVSWJWBYMZGZW8Z3JW48ECYK,2024-04-19T00:37:29.579666149Z,rerun-interactive- 0.7,2024-04-19T00:37:29.586255704Z,"{""age"":""30"",""gender"":""male"",""strength"":""i was communicative"",""fair"":""yeah"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""i think so"",""notes"":""no"",""politics"":""liberal"",""geo"":""canada"",""ethnicity"":""white""}",2024-04-19T00:50:19.937742488Z,1,2024-04-19T00:50:19.943329248Z,{},2024-04-19T00:37:29.807373757Z,4,2024-04-19T00:39:04.554768873Z,game ended,2024-04-19T00:49:44.227908672Z,01HVSWDMNPX8SWQPDTRXXKBBG7,2024-04-19T00:49:04.942109001Z
01HVSWJXEH6X12PKV75VYGZT0W,true,2024-04-19T00:42:27.778751295Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:42:22.550019201Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:42:22.550019201Z,"[""🐿️"",""                                   "",""🐇""]",2024-04-19T00:46:14.595797778Z,5c32615f70d93a0001234450,2024-04-19T00:37:30.193832238Z,player 1,2024-04-19T00:46:14.595797778Z,01HVSWJX2RFXQNPG16GTZXET52,2024-04-19T00:37:30.193832238Z,rerun-interactive- 0.7,2024-04-19T00:42:22.550019201Z,,,,,{},2024-04-19T00:37:30.434079166Z,4,2024-04-19T00:42:18.701962838Z,game ended,2024-04-19T00:55:27.669564507Z,01HVSWMFSJ7MSXZ653DT8CFN3X,2024-04-19T00:54:42.606427488Z
01HVSWKGDBWMCMXSSM9GV9APF6,true,2024-04-19T00:40:50.036843597Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:37:49.62073855Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:37:49.62073855Z,"[""                                   "",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇""]",2024-04-19T00:42:22.629782699Z,6110e27590848aeaee9fc49a,2024-04-19T00:37:49.61203779Z,player 2,2024-04-19T00:42:22.629782699Z,01HVSWKG1N02RC0MYD9P4SBC76,2024-04-19T00:37:49.61203779Z,rerun-interactive- 0.7,2024-04-19T00:37:49.62073855Z,"{""age"":""22"",""gender"":""Female"",""strength"":""I just committed to what I saw"",""fair"":""yes"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""They got the percentage wrong a lot"",""notes"":""Yes"",""politics"":""Left"",""geo"":""Filipino"",""ethnicity"":""Asian""}",2024-04-19T00:54:24.812333838Z,1,2024-04-19T00:54:23.919057907Z,{},2024-04-19T00:37:49.805893951Z,4,2024-04-19T00:40:48.146644916Z,game ended,2024-04-19T00:53:09.083628793Z,01HVSWP5RC22DY2PR4MJWAG5HC,2024-04-19T00:52:12.540757165Z
01HVSWMFSJ7MSXZ653DT8CFN3X,true,2024-04-19T00:42:50.594047668Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:42:22.550019201Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:42:22.550019201Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-19T00:46:14.595797778Z,6052b6c2c4a1e9b5a8aafc00,2024-04-19T00:38:21.746806933Z,player 2,2024-04-19T00:46:14.595797778Z,01HVSWMFGD9B1ZJDR5WD5NSJK2,2024-04-19T00:38:21.746806933Z,rerun-interactive- 0.7,2024-04-19T00:42:22.550019201Z,"{""age"":""50"",""gender"":""male"",""strength"":""I tred to comunicate not only what i saw but what others told me they saw to help form a better answer"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Some didn't comment anything or just sadi what they saw but 1 person did communicate what other had told them."",""notes"":""I mentally noted what others were saying"",""politics"":""liberal"",""geo"":""Canada"",""ethnicity"":""white""}",2024-04-19T00:57:58.528559732Z,1,2024-04-19T00:57:58.541097104Z,{},2024-04-19T00:38:21.937425702Z,4,2024-04-19T00:42:36.811214886Z,game ended,2024-04-19T00:55:27.669564507Z,01HVSWNFAK2XAAR1FDT7B4WR3S,2024-04-19T00:54:42.606427488Z
01HVSWNFAK2XAAR1FDT7B4WR3S,true,2024-04-19T00:43:06.552502552Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:42:17.525484795Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:42:17.525484795Z,"[""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-19T00:46:14.595797778Z,5bef31aa059b3200010715dc,2024-04-19T00:38:54.035802099Z,player 3,2024-04-19T00:46:14.595797778Z,01HVSWNEP74RN2CPM8508HXAGS,2024-04-19T00:38:54.035802099Z,rerun-interactive- 0.7,2024-04-19T00:42:17.525484795Z,,,,,{},2024-04-19T00:38:54.385376468Z,4,2024-04-19T00:42:37.827452551Z,game ended,2024-04-19T00:55:27.669564507Z,01HVSWTNJ06E39R9J0AFZMG6TZ,2024-04-19T00:54:42.606427488Z
01HVSWNY9S5CW04X30ZJ8MMCA7,true,2024-04-19T00:40:33.590277982Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:39:09.377022534Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:39:09.377022534Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-19T00:42:17.614045759Z,Pancaker,2024-04-19T00:39:09.369528425Z,player 1,2024-04-19T00:42:17.614045759Z,01HVSWNXZ6K7QD3VJMN9T7G3WF,2024-04-19T00:39:09.369528425Z,rerun-interactive- 0.7,2024-04-19T00:39:09.377022534Z,"{""age"":""24"",""gender"":""Male"",""strength"":""My rabbits were all the same so I'm not sure."",""fair"":""Yes!"",""feedback"":"""",""education"":""high-school"",""teammates"":""They only responded one and the 1:1 ratio players never answered how many of each there actually were. I did feel some of them may be bots but I'm not totally sure."",""notes"":""No but most of them seemed to be leaning rabbits despite a few 1:1 ratio and a few non-responders."",""politics"":""Left"",""geo"":""Korean-American"",""ethnicity"":""Asian""}",2024-04-19T00:54:48.469693753Z,1,2024-04-19T00:54:48.47578843Z,{},2024-04-19T00:39:09.53308099Z,4,2024-04-19T00:40:23.331874887Z,game ended,2024-04-19T00:53:30.45782588Z,01HVSWPF59YG2N2VB6QDVWT5GH,2024-04-19T00:52:30.176181019Z
01HVSWP5RC22DY2PR4MJWAG5HC,true,2024-04-19T00:41:48.144214397Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:39:17.012442597Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:39:17.012442597Z,"[""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-19T00:42:22.629782699Z,653ae856dc7a86e14632f667,2024-04-19T00:39:17.004312337Z,player 3,2024-04-19T00:42:22.629782699Z,01HVSWP5F2DA39DM74FGXRFXWQ,2024-04-19T00:39:17.004312337Z,rerun-interactive- 0.7,2024-04-19T00:39:17.012442597Z,"{""age"":""25"",""gender"":""Female"",""strength"":""Average?"",""fair"":""Yes"",""feedback"":""No problems! "",""education"":""bachelor"",""teammates"":""I hope they were! I appreciated any time someone offered more information than just how many rabbits and squirrels they saw"",""notes"":""No"",""politics"":""Left"",""geo"":""Canadian"",""ethnicity"":""White""}",2024-04-19T00:54:03.876869164Z,1,2024-04-19T00:54:03.88253591Z,{},2024-04-19T00:39:17.156913137Z,4,2024-04-19T00:41:32.479546614Z,game ended,2024-04-19T00:53:09.083628793Z,01HVSWPXZANZQE951VBANB1TY9,2024-04-19T00:52:12.540757165Z
01HVSWPF59YG2N2VB6QDVWT5GH,true,2024-04-19T00:42:17.512425203Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:39:26.641971709Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:39:26.641971709Z,"[""🐇"",""                                   "",""🐿️"",""🐇""]",2024-04-19T00:42:17.614045759Z,6599eb0d4eac53c96010fb76,2024-04-19T00:39:26.633535946Z,player 2,2024-04-19T00:42:17.614045759Z,01HVSWPEYJQES8Z54MM6CRG8YR,2024-04-19T00:39:26.633535946Z,rerun-interactive- 0.7,2024-04-19T00:39:26.641971709Z,"{""age"":""37"",""gender"":""f"",""strength"":""idk"",""fair"":""yes"",""feedback"":""it glitched out on 4th round I think I missed a round"",""education"":""high-school"",""teammates"":""I think so"",""notes"":""only mentally"",""politics"":""independent"",""geo"":""usa"",""ethnicity"":""w""}",2024-04-19T00:54:51.607201266Z,1,2024-04-19T00:54:51.613756664Z,{},2024-04-19T00:39:26.806361927Z,4,2024-04-19T00:41:39.453744503Z,game ended,2024-04-19T00:53:30.45782588Z,01HVSWQ0YCRD3GTFAXGPZF1NW5,2024-04-19T00:52:30.176181019Z
01HVSWPXZANZQE951VBANB1TY9,true,2024-04-19T00:42:22.523531814Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:39:41.811166857Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:39:41.811166857Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐇""]",2024-04-19T00:42:22.629782699Z,5e9a84af150a8012575e4784,2024-04-19T00:39:41.802349956Z,player 4,2024-04-19T00:42:22.629782699Z,01HVSWPXP2FQ57T0TDXBG47T41,2024-04-19T00:39:41.802349956Z,rerun-interactive- 0.7,2024-04-19T00:39:41.811166857Z,"{""age"":""42"",""gender"":""female"",""strength"":""Not sure, I just reported"",""fair"":""Sure, felt more like a game"",""feedback"":"""",""education"":""bachelor"",""teammates"":""Seemed like it"",""notes"":""No, just mental notes"",""politics"":"""",""geo"":""USA"",""ethnicity"":""white""}",2024-04-19T00:54:07.612774281Z,1,2024-04-19T00:54:07.61884068Z,{},2024-04-19T00:39:41.948173017Z,4,2024-04-19T00:42:19.52017918Z,game ended,2024-04-19T00:53:09.083628793Z,01HVSWBS5NSCJXS4V2B9C1S0Q8,2024-04-19T00:52:12.540757165Z
01HVSWQ0YCRD3GTFAXGPZF1NW5,true,2024-04-19T00:42:09.754655104Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:39:44.851762856Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:39:44.851762856Z,"[""🐇"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-19T00:42:17.614045759Z,5dfbbdb1b633b58ef0d6cc03,2024-04-19T00:39:44.844838946Z,player 3,2024-04-19T00:42:17.614045759Z,01HVSWQ0W2PTGR7WAPPR75SXQW,2024-04-19T00:39:44.844838946Z,rerun-interactive- 0.7,2024-04-19T00:39:44.851762856Z,"{""age"":""30"",""gender"":""female"",""strength"":""quick communication"",""fair"":""yes"",""feedback"":""n/a"",""education"":""master"",""teammates"":""I don't think they were lying"",""notes"":""no"",""politics"":""liberal"",""geo"":""USA"",""ethnicity"":""Japanese American""}",2024-04-19T00:54:05.040746729Z,1,2024-04-19T00:54:05.046635701Z,{},2024-04-19T00:39:44.890321065Z,4,2024-04-19T00:41:54.691761762Z,game ended,2024-04-19T00:53:30.45782588Z,01HVSWREQB72075AEV4R3GZXVE,2024-04-19T00:52:30.176181019Z
01HVSWREQB72075AEV4R3GZXVE,true,2024-04-19T00:42:00.33818614Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:40:31.732367814Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:40:31.732367814Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-19T00:42:17.614045759Z,65592f2546621dd7cd7d4265,2024-04-19T00:40:31.723619987Z,player 4,2024-04-19T00:42:17.614045759Z,01HVSWRE9T0YBRT6RGTDXYGM6Y,2024-04-19T00:40:31.723619987Z,rerun-interactive- 0.7,2024-04-19T00:40:31.732367814Z,"{""age"":""25"",""gender"":""Female"",""strength"":""greast!"",""fair"":""yes"",""feedback"":""last few rounds did not work"",""education"":""master"",""teammates"":""good co-players, unsure of truth!"",""notes"":""no"",""politics"":""Left"",""geo"":""Canadian"",""ethnicity"":""Caucasion""}",2024-04-19T00:56:51.141675273Z,1,2024-04-19T00:56:51.152910506Z,{},2024-04-19T00:40:31.950050774Z,4,2024-04-19T00:41:57.825832517Z,game ended,2024-04-19T00:53:30.45782588Z,01HVSWNY9S5CW04X30ZJ8MMCA7,2024-04-19T00:52:30.176181019Z
01HVSWT446XBYSJH9RY4B0SNXG,,,01HVSW238S5MM4ZV8T4HME9HWM,2024-04-19T00:47:17.952617815Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:47:17.952617815Z,,,5f33dbdc69a25921fdf3850d,2024-04-19T00:41:26.406260526Z,,,01HVSWT3RR8M4BCFDEGWTDZSKJ,2024-04-19T00:41:26.406260526Z,rerun-interactive- 0.7,2024-04-19T00:47:17.952617815Z,"{""age"":"""",""gender"":"""",""strength"":""Great"",""fair"":""yes"",""feedback"":"""",""education"":""other"",""teammates"":""yes"",""notes"":""no"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-19T00:47:11.93636697Z,1,2024-04-19T00:47:11.940700263Z,{},2024-04-19T00:41:26.58711673Z,3,2024-04-19T00:45:54.705730657Z,game terminated,2024-04-19T00:50:36.324509399Z,,
01HVSWTJMXWEQ7JC702GAS96YS,true,2024-04-19T00:45:08.010990436Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:41:41.284725933Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T00:41:41.284725933Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-19T00:45:59.571916079Z,5bdc8d12b2fff7000189b6f8,2024-04-19T00:41:41.277824628Z,player 2,2024-04-19T00:45:59.571916079Z,01HVSWTJ8SCWVR681R4SPV6Y3Z,2024-04-19T00:41:41.277824628Z,rerun-interactive- 0.7,2024-04-19T00:41:41.284725933Z,"{""age"":""72"",""gender"":""female"",""strength"":""Not sure"",""fair"":""yes"",""feedback"":""na"",""education"":""high-school"",""teammates"":""I do not know"",""notes"":""No"",""politics"":""Democrat"",""geo"":""United States"",""ethnicity"":""white""}",2024-04-19T00:58:22.989030799Z,1,2024-04-19T00:58:22.981473901Z,{},2024-04-19T00:41:41.460062501Z,4,2024-04-19T00:44:56.399177942Z,game ended,2024-04-19T00:56:55.600805413Z,01HVSWV3X2J81HD5P7DRQXZBT9,2024-04-19T00:56:11.113140231Z
