id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW3PSD7X9ZG6R721XT48G4ZE,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.837321419Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.837321419Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:08:35.837321419Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.837321419Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.837321419Z,18,2024-04-22T20:08:54.602679772Z,15,2024-04-22T20:08:54.60685944Z,true,2024-04-22T20:08:54.613673429Z
01HW3PSD81KB212KNAZWXFDE65,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.842000223Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.842000223Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:08:35.842000223Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.842000223Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.842000223Z,9,2024-04-22T20:08:44.030836679Z,87,2024-04-22T20:08:44.029592959Z,true,2024-04-22T20:08:44.038127392Z
01HW3PSD87Z9J2KVFNPWJ7H3PR,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.847509346Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.847509346Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:08:35.847509346Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.847509346Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.847509346Z,0,2024-04-22T20:08:41.987064977Z,100,2024-04-22T20:08:41.992957977Z,true,2024-04-22T20:08:41.997480513Z
01HW3PSJD05WHA3AX467X95H7P,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.120911363Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.120911363Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:08:41.120911363Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.120911363Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.120911363Z,35,2024-04-22T20:09:06.318611117Z,36,2024-04-22T20:09:06.323141367Z,true,2024-04-22T20:09:06.406860457Z
01HW3PSJD5TEYYVW4M42YSSWST,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.125852351Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.125852351Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:08:41.125852351Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.125852351Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.125852351Z,,,,,,
01HW3PSJD9E6RYDGH517MN0BS7,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.129831964Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.129831964Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:08:41.129831964Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.129831964Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.129831964Z,15,2024-04-22T20:09:04.645748252Z,79,2024-04-22T20:09:04.649995365Z,true,2024-04-22T20:09:04.761407069Z
01HW3PSJDD6S1CVWG23F4ZPX55,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.133810746Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.133810746Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:08:41.133810746Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.133810746Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.133810746Z,51,2024-04-22T20:08:59.358872772Z,52,2024-04-22T20:08:59.378271353Z,true,2024-04-22T20:08:59.446378221Z
01HW3PSZPA2S3ZJ7HB7TM0M6YB,01HW3PKXPBR28CVXC474KG71D4,2024-04-22T20:08:54.730808985Z,01HW3PKXSDCS87K98WEZ56WNC7,2024-04-22T20:08:54.730808985Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:08:54.730808985Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:54.730808985Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:54.730808985Z,3,2024-04-22T20:08:59.822874798Z,98,2024-04-22T20:08:59.822180316Z,true,2024-04-22T20:08:59.823340685Z
01HW3PSZPHZ4AK9YB48BHEEBKM,01HW3PKXPBR28CVXC474KG71D4,2024-04-22T20:08:54.73711497Z,01HW3PKXSDCS87K98WEZ56WNC7,2024-04-22T20:08:54.73711497Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:08:54.73711497Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:54.73711497Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:54.73711497Z,17,2024-04-22T20:09:12.712166905Z,26,2024-04-22T20:09:12.713632181Z,true,2024-04-22T20:09:12.723742666Z
01HW3PSZPTBMJ8EPANPZTMHR4V,01HW3PKXPBR28CVXC474KG71D4,2024-04-22T20:08:54.746193818Z,01HW3PKXSDCS87K98WEZ56WNC7,2024-04-22T20:08:54.746193818Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:08:54.746193818Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:54.746193818Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:54.746193818Z,11,2024-04-22T20:09:01.042417397Z,100,2024-04-22T20:09:01.040366442Z,true,2024-04-22T20:09:01.045103209Z
01HW3PSZQDR8M4VK3FPBGTY4X7,01HW3PKXPBR28CVXC474KG71D4,2024-04-22T20:08:54.765561407Z,01HW3PKXSDCS87K98WEZ56WNC7,2024-04-22T20:08:54.765561407Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:08:54.765561407Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:54.765561407Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:54.765561407Z,18,2024-04-22T20:09:02.865396486Z,100,2024-04-22T20:09:02.869847354Z,true,2024-04-22T20:09:02.869010833Z
01HW3PTFT7TAMG1MPRZ0GKG1BD,01HW3PSHZRZQ0GV1DB2C33JQ2R,2024-04-22T20:09:11.239722665Z,01HW3PSJ1D6JEV3NZ4YNN4YZY7,2024-04-22T20:09:11.239722665Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:09:11.239722665Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:11.239722665Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:11.239722665Z,,,,,,
01HW3PTFTCE8PWN8G25D85XMAE,01HW3PSHZRZQ0GV1DB2C33JQ2R,2024-04-22T20:09:11.244814755Z,01HW3PSJ1D6JEV3NZ4YNN4YZY7,2024-04-22T20:09:11.244814755Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:09:11.244814755Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:11.244814755Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:11.244814755Z,19,2024-04-22T20:09:34.193409564Z,100,2024-04-22T20:09:34.200192733Z,true,2024-04-22T20:09:34.202845266Z
01HW3PTFTKTCQZ9QP9FNSDB4Q9,01HW3PSHZRZQ0GV1DB2C33JQ2R,2024-04-22T20:09:11.251097121Z,01HW3PSJ1D6JEV3NZ4YNN4YZY7,2024-04-22T20:09:11.251097121Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:09:11.251097121Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:11.251097121Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:11.251097121Z,19,2024-04-22T20:09:28.103395225Z,80,2024-04-22T20:09:28.088139282Z,true,2024-04-22T20:09:28.101021045Z
01HW3PTFTQRTZV3A0YRK0HKJTD,01HW3PSHZRZQ0GV1DB2C33JQ2R,2024-04-22T20:09:11.255905593Z,01HW3PSJ1D6JEV3NZ4YNN4YZY7,2024-04-22T20:09:11.255905593Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:09:11.255905593Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:11.255905593Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:11.255905593Z,54,2024-04-22T20:09:29.714404739Z,57,2024-04-22T20:09:29.732852693Z,true,2024-04-22T20:09:29.820872376Z
01HW3PTHBA5CXG0QB37TBWEAHP,01HW3PKXPBR28CVXC46JSMP775,2024-04-22T20:09:12.810291357Z,01HW3PKXSA21602PYQM288C5X0,2024-04-22T20:09:12.810291357Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:09:12.810291357Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:09:12.810291357Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:09:12.810291357Z,1,2024-04-22T20:09:19.056743336Z,99,2024-04-22T20:09:19.059551631Z,true,2024-04-22T20:09:19.0634663Z
01HW3PTHBF6HG7QTDTJ1GJAV0S,01HW3PKXPBR28CVXC46JSMP775,2024-04-22T20:09:12.815861679Z,01HW3PKXSA21602PYQM288C5X0,2024-04-22T20:09:12.815861679Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:09:12.815861679Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:09:12.815861679Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:09:12.815861679Z,22,2024-04-22T20:09:24.458133131Z,20,2024-04-22T20:09:24.462650313Z,true,2024-04-22T20:09:24.470689678Z
01HW3PTHBMVZNKEMJVXW3HDNJW,01HW3PKXPBR28CVXC46JSMP775,2024-04-22T20:09:12.820538471Z,01HW3PKXSA21602PYQM288C5X0,2024-04-22T20:09:12.820538471Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:09:12.820538471Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:09:12.820538471Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:09:12.820538471Z,8,2024-04-22T20:09:21.336604671Z,86,2024-04-22T20:09:21.334870784Z,true,2024-04-22T20:09:21.342280541Z
01HW3PTHBSN5T1HANFH1KP8FCB,01HW3PKXPBR28CVXC46JSMP775,2024-04-22T20:09:12.825523169Z,01HW3PKXSA21602PYQM288C5X0,2024-04-22T20:09:12.825523169Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:09:12.825523169Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:09:12.825523169Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:09:12.825523169Z,14,2024-04-22T20:09:20.213619515Z,100,2024-04-22T20:09:20.220308401Z,true,2024-04-22T20:09:20.222051707Z
01HW3PVD7DP53GM26WH3EGGP90,01HW3PSHZPEGD6YKB6J5KPRSD5,2024-04-22T20:09:41.357795297Z,01HW3PSJ2ZRSFE376PZPRSEHGC,2024-04-22T20:09:41.357795297Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:09:41.357795297Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:41.357795297Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:41.357795297Z,26,2024-04-22T20:09:53.562263779Z,69,2024-04-22T20:09:53.567231716Z,true,2024-04-22T20:09:53.569070534Z
01HW3PVD7MVHV1ERR552797VRE,01HW3PSHZPEGD6YKB6J5KPRSD5,2024-04-22T20:09:41.364090652Z,01HW3PSJ2ZRSFE376PZPRSEHGC,2024-04-22T20:09:41.364090652Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:09:41.364090652Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:41.364090652Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:41.364090652Z,17,2024-04-22T20:09:53.756469824Z,100,2024-04-22T20:09:53.763559959Z,true,2024-04-22T20:09:53.769104038Z
01HW3PVD7S6EPCVWDTH0HSRRA6,01HW3PSHZPEGD6YKB6J5KPRSD5,2024-04-22T20:09:41.369593859Z,01HW3PSJ2ZRSFE376PZPRSEHGC,2024-04-22T20:09:41.369593859Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:09:41.369593859Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:41.369593859Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:41.369593859Z,31,2024-04-22T20:09:51.460127756Z,52,2024-04-22T20:09:51.469378105Z,true,2024-04-22T20:09:51.473717579Z
01HW3PVD7X91BTV9P2VJBETQ3E,01HW3PSHZPEGD6YKB6J5KPRSD5,2024-04-22T20:09:41.373801686Z,01HW3PSJ2ZRSFE376PZPRSEHGC,2024-04-22T20:09:41.373801686Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:09:41.373801686Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:41.373801686Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:41.373801686Z,50,2024-04-22T20:09:48.820200459Z,67,2024-04-22T20:09:48.839096552Z,true,2024-04-22T20:09:48.926038153Z
01HW3PVSECY25YNHJKRRCKHWNB,01HW3PSHZPEGD6YKB6JQ24EKTJ,2024-04-22T20:09:53.8685995Z,01HW3PSJ1F4XH2EYFA5ZVXT2EE,2024-04-22T20:09:53.8685995Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:09:53.8685995Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:53.8685995Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:53.8685995Z,27,2024-04-22T20:10:13.215821242Z,29,2024-04-22T20:10:13.216907745Z,true,2024-04-22T20:10:13.223159282Z
01HW3PVSEHRB048BNT61ZRZF6T,01HW3PSHZPEGD6YKB6JQ24EKTJ,2024-04-22T20:09:53.873617072Z,01HW3PSJ1F4XH2EYFA5ZVXT2EE,2024-04-22T20:09:53.873617072Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:09:53.873617072Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:53.873617072Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:53.873617072Z,17,2024-04-22T20:10:10.354052252Z,100,2024-04-22T20:10:10.355417674Z,true,2024-04-22T20:10:10.360378437Z
01HW3PVSERA7E1JV8XV7XHMXJT,01HW3PSHZPEGD6YKB6JQ24EKTJ,2024-04-22T20:09:53.880907968Z,01HW3PSJ1F4XH2EYFA5ZVXT2EE,2024-04-22T20:09:53.880907968Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:09:53.880907968Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:53.880907968Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:53.880907968Z,18,2024-04-22T20:10:02.74367153Z,81,2024-04-22T20:10:02.747541161Z,true,2024-04-22T20:10:02.739452281Z
01HW3PVSEZ64KMTMXKBZC9SCN1,01HW3PSHZPEGD6YKB6JQ24EKTJ,2024-04-22T20:09:53.887285782Z,01HW3PSJ1F4XH2EYFA5ZVXT2EE,2024-04-22T20:09:53.887285782Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:09:53.887285782Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:09:53.887285782Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:09:53.887285782Z,50,2024-04-22T20:10:07.580858672Z,54,2024-04-22T20:10:07.59984928Z,true,2024-04-22T20:10:07.702313807Z
01HW3PWCEAMKJXC8V5PRZERA9D,01HW3PSJ018C9FA74C82KM9NZR,2024-04-22T20:10:13.322794569Z,01HW3PSJ6WP21AREGF9W1TJZBJ,2024-04-22T20:10:13.322794569Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:10:13.322794569Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:13.322794569Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:13.322794569Z,28,2024-04-22T20:10:25.430353375Z,75,2024-04-22T20:10:25.433977391Z,true,2024-04-22T20:10:25.438335513Z
01HW3PWCEH8HZJYVZDF67BQTXK,01HW3PSJ018C9FA74C82KM9NZR,2024-04-22T20:10:13.329169958Z,01HW3PSJ6WP21AREGF9W1TJZBJ,2024-04-22T20:10:13.329169958Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:10:13.329169958Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:13.329169958Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:13.329169958Z,15,2024-04-22T20:10:24.025120157Z,100,2024-04-22T20:10:24.030853001Z,true,2024-04-22T20:10:24.039635303Z
01HW3PWCERAT2B1SVFJJDYP0M7,01HW3PSJ018C9FA74C82KM9NZR,2024-04-22T20:10:13.336139983Z,01HW3PSJ6WP21AREGF9W1TJZBJ,2024-04-22T20:10:13.336139983Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:10:13.336139983Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:13.336139983Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:13.336139983Z,24,2024-04-22T20:10:21.145170896Z,73,2024-04-22T20:10:21.137534177Z,true,2024-04-22T20:10:21.131553653Z
01HW3PWCEXT22FC7MB6YKRMB0H,01HW3PSJ018C9FA74C82KM9NZR,2024-04-22T20:10:13.341535451Z,01HW3PSJ6WP21AREGF9W1TJZBJ,2024-04-22T20:10:13.341535451Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:10:13.341535451Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:13.341535451Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:13.341535451Z,52,2024-04-22T20:10:21.36927867Z,52,2024-04-22T20:10:21.38845122Z,true,2024-04-22T20:10:21.499361476Z
01HW3PWRBYS6J356EXKF92KWGK,01HW3PSHZRZQ0GV1DB2W96FJZ2,2024-04-22T20:10:25.534134833Z,01HW3PSJ34C98C96WZM1R6JEW1,2024-04-22T20:10:25.534134833Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:10:25.534134833Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:25.534134833Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:25.534134833Z,22,2024-04-22T20:10:44.413319934Z,84,2024-04-22T20:10:44.412294943Z,true,2024-04-22T20:10:44.416480237Z
01HW3PWRC8YMCDMKV0RKH6HPTS,01HW3PSHZRZQ0GV1DB2W96FJZ2,2024-04-22T20:10:25.544113949Z,01HW3PSJ34C98C96WZM1R6JEW1,2024-04-22T20:10:25.544113949Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:10:25.544113949Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:25.544113949Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:25.544113949Z,16,2024-04-22T20:10:44.897672018Z,100,2024-04-22T20:10:44.905004445Z,true,2024-04-22T20:10:44.912502924Z
01HW3PWRCFTHZJE97V5MV540YR,01HW3PSHZRZQ0GV1DB2W96FJZ2,2024-04-22T20:10:25.551512129Z,01HW3PSJ34C98C96WZM1R6JEW1,2024-04-22T20:10:25.551512129Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:10:25.551512129Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:25.551512129Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:25.551512129Z,21,2024-04-22T20:10:37.335234558Z,54,2024-04-22T20:10:37.32366Z,true,2024-04-22T20:10:37.325915851Z
01HW3PWRCNXTCG9XZEMD61M34D,01HW3PSHZRZQ0GV1DB2W96FJZ2,2024-04-22T20:10:25.557173165Z,01HW3PSJ34C98C96WZM1R6JEW1,2024-04-22T20:10:25.557173165Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:10:25.557173165Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:25.557173165Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:25.557173165Z,55,2024-04-22T20:10:41.579849907Z,53,2024-04-22T20:10:41.600314718Z,true,2024-04-22T20:10:41.738257528Z
01HW3PX9TD4W7D3X76NGPN35DG,01HW3PX9CXQ4SVTCZZQ9HPKVV7,2024-04-22T20:10:43.406008954Z,01HW3PX9FYMV06MFZEDDJQRGHN,2024-04-22T20:10:43.406008954Z,01HW3PH19QXGHWDY52MK5BTRVP,2024-04-22T20:10:43.406008954Z,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:43.406008954Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:43.406008954Z,,,,,,
01HW3PX9TKFR0CFC3138T3YANS,01HW3PX9CXQ4SVTCZZQ9HPKVV7,2024-04-22T20:10:43.41129094Z,01HW3PX9FYMV06MFZEDDJQRGHN,2024-04-22T20:10:43.41129094Z,01HW3PMMPWKE5TBMJ34JZNJ5DC,2024-04-22T20:10:43.41129094Z,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:43.41129094Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:43.41129094Z,4,2024-04-22T20:11:04.692716599Z,100,2024-04-22T20:11:04.693882609Z,true,2024-04-22T20:11:04.697476358Z
01HW3PX9TS1V8J2GTR9YYRSJ9T,01HW3PX9CXQ4SVTCZZQ9HPKVV7,2024-04-22T20:10:43.417456243Z,01HW3PX9FYMV06MFZEDDJQRGHN,2024-04-22T20:10:43.417456243Z,01HW3PN7EEMW0WMA76WHPAX5BW,2024-04-22T20:10:43.417456243Z,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:43.417456243Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:43.417456243Z,33,2024-04-22T20:11:12.695095818Z,25,2024-04-22T20:11:12.697271991Z,true,2024-04-22T20:11:12.707321263Z
01HW3PX9TY2EBQEGBEB6V7PA6J,01HW3PX9CXQ4SVTCZZQ9HPKVV7,2024-04-22T20:10:43.422089727Z,01HW3PX9FYMV06MFZEDDJQRGHN,2024-04-22T20:10:43.422089727Z,01HW3PSHE8BRCKQXRT71HV6338,2024-04-22T20:10:43.422089727Z,01HW3P144W8XP2A8F4CWWHDNRK,2024-04-22T20:10:43.422089727Z,01HW3P14566GAGD7QQT89CRJ3R,2024-04-22T20:10:43.422089727Z,,,,,,
01HW3PXAWKXYTJE4X0YYFA6MRZ,01HW3PSHZWE95G629W45SBZYG5,2024-04-22T20:10:44.499639563Z,01HW3PSJ3DYMKZA992BB9B0RMX,2024-04-22T20:10:44.499639563Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:10:44.499639563Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:44.499639563Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:44.499639563Z,33,2024-04-22T20:11:05.43791544Z,58,2024-04-22T20:11:05.442324269Z,true,2024-04-22T20:11:05.443258361Z
01HW3PXAWRF9KSZ448B95E2P0K,01HW3PSHZWE95G629W45SBZYG5,2024-04-22T20:10:44.504773752Z,01HW3PSJ3DYMKZA992BB9B0RMX,2024-04-22T20:10:44.504773752Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:10:44.504773752Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:44.504773752Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:44.504773752Z,15,2024-04-22T20:10:52.072264313Z,100,2024-04-22T20:10:52.076629217Z,true,2024-04-22T20:10:52.088430982Z
01HW3PXAWX68ZP55R0CFZRVKAK,01HW3PSHZWE95G629W45SBZYG5,2024-04-22T20:10:44.509552332Z,01HW3PSJ3DYMKZA992BB9B0RMX,2024-04-22T20:10:44.509552332Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:10:44.509552332Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:44.509552332Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:44.509552332Z,21,2024-04-22T20:10:54.838111273Z,79,2024-04-22T20:10:54.833143939Z,true,2024-04-22T20:10:54.846851775Z
01HW3PXAX2WFK0VA2YJ9B8NGBQ,01HW3PSHZWE95G629W45SBZYG5,2024-04-22T20:10:44.514621307Z,01HW3PSJ3DYMKZA992BB9B0RMX,2024-04-22T20:10:44.514621307Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:10:44.514621307Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:10:44.514621307Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:10:44.514621307Z,53,2024-04-22T20:11:01.250130439Z,56,2024-04-22T20:11:01.28609047Z,true,2024-04-22T20:11:01.750475321Z
01HW3PXZE26WZ0W6QKFJRN3K8P,01HW3PSHZTWW0XS411ZQESZH4Z,2024-04-22T20:11:05.538109739Z,01HW3PSJ2986W0FR93VG15ZZFM,2024-04-22T20:11:05.538109739Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:11:05.538109739Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:11:05.538109739Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:11:05.538109739Z,35,2024-04-22T20:11:15.288433998Z,63,2024-04-22T20:11:15.28709031Z,true,2024-04-22T20:11:15.289235482Z
01HW3PXZE9H7G81QT7JC36GQ1J,01HW3PSHZTWW0XS411ZQESZH4Z,2024-04-22T20:11:05.545111269Z,01HW3PSJ2986W0FR93VG15ZZFM,2024-04-22T20:11:05.545111269Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:11:05.545111269Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:11:05.545111269Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:11:05.545111269Z,17,2024-04-22T20:11:17.84424982Z,92,2024-04-22T20:11:17.84555318Z,true,2024-04-22T20:11:17.857228256Z
