id,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,exitSurvey,exitSurveyLastChangedAt,intro,introLastChangedAt,urlParams,urlParamsLastChangedAt,gameID,gameIDLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,exitStep,exitStepLastChangedAt,name,nameLastChangedAt,ended,endedLastChangedAt,treatmentName,treatmentNameLastChangedAt,treatment,treatmentLastChangedAt
01HVSEEYG6XFMFHFZS8C4VHF5B,,,,,"{""age"":""42"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""master"",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-18T20:38:05.792742409Z,2,2024-04-18T20:37:12.489553739Z,{},2024-04-18T20:30:40.313219575Z,,2024-04-18T20:37:33.322128524Z,01HVSEEY55GKK5NBA2SQWEXTYZ,2024-04-18T20:30:40.134856345Z,6553812c0e3b20b5ff31f1c8,2024-04-18T20:30:40.134856345Z,,,1,2024-04-18T20:38:05.761267199Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEEYHM5PJD0YP0F03AQ2X3,true,2024-04-18T20:33:19.97481973Z,01HVSEFKYZ5REHHTS2ME424NB1,2024-04-18T20:49:48.050931185Z,"{""age"":""22"",""gender"":""Female"",""strength"":""Perfect "",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""No because not to be rude but I don’t think they were counting. "",""notes"":""No"",""politics"":""Liberal "",""geo"":""Canadian "",""ethnicity"":""Nigerian""}",2024-04-18T20:53:47.219391215Z,4,2024-04-18T20:32:45.225821389Z,{},2024-04-18T20:30:40.384533366Z,01HVSD1TE6BXMBBRY8KD51JFHY,2024-04-18T20:33:18.612921678Z,01HVSEEY3XT8CGT8XZGEQWJRJE,2024-04-18T20:30:40.180141198Z,652d36620eca7decc5bd4466,2024-04-18T20:30:40.180141198Z,"[""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐇""]",2024-04-18T20:33:54.924649702Z,1,2024-04-18T20:53:47.122764096Z,player 1,2024-04-18T20:33:54.924649702Z,game ended,2024-04-18T20:52:15.390525771Z,rerun-interactive- 0.7,2024-04-18T20:33:18.612921678Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:33:18.612921678Z
01HVSEF16M4DJ4J52YZKBYTF7K,,,,,,,1,2024-04-18T20:30:51.84772203Z,{},2024-04-18T20:30:43.333986781Z,,2024-04-18T20:37:33.322128524Z,01HVSEF065TZ4EXFBJ3SX08WHQ,2024-04-18T20:30:42.900716733Z,5f836c9938d2da4fb75631ef,2024-04-18T20:30:42.900716733Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEF58M50RA0MC3KZJ3J107,true,2024-04-18T20:36:11.287845052Z,01HVSEG0H6WK4Z7GVGH7S7ATV6,2024-04-18T21:00:44.57406885Z,"{""age"":""36"",""gender"":""male"",""strength"":""my strength was just telling the truth and be honest with the players."",""fair"":""i was just getting the same all through the game which was 2 rabbits "",""feedback"":""game was slow with loading and i think instruction need to be a little more clearer."",""education"":""high-school"",""teammates"":""and i hope they are good team players but its hard to really tell uness your face to face."",""notes"":""alot of the players was just giving the amount of each and asking if i was a bot."",""politics"":""none"",""geo"":""british/dorset"",""ethnicity"":""british""}",2024-04-18T21:08:08.659882774Z,4,2024-04-18T20:35:30.319603435Z,{},2024-04-18T20:30:47.46684689Z,01HVSD1X38K3RJG2S0MWZG4TWS,2024-04-18T20:35:43.520784988Z,01HVSEF4BXK1K1DFAN04XWKC2R,2024-04-18T20:30:47.060366816Z,5aeb299c6056ef0001778d98,2024-04-18T20:30:47.060366816Z,"[""🐇"",""🐇"",""                                   ""]",2024-04-18T20:36:25.418723046Z,1,2024-04-18T21:08:08.915121205Z,player 1,2024-04-18T20:36:25.418723046Z,game ended,2024-04-18T21:03:56.116022705Z,rerun-interactive- 0.7,2024-04-18T20:35:43.520784988Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:35:43.520784988Z
01HVSEF7W1ZRTGNPT1N9D1ARKD,true,2024-04-18T20:35:21.902467603Z,01HVSEJJ5Z575FNV5HFXAP1W14,2024-04-18T20:56:26.532823462Z,"{""age"":""23"",""gender"":""nonbinary"",""strength"":""very strong"",""fair"":""it was good enough pay"",""feedback"":""one player didnt send messages other thant that no issue"",""education"":""high-school"",""teammates"":""i think so except one didnt send messages"",""notes"":""no notes were taken i remembered"",""politics"":""Left"",""geo"":""United States"",""ethnicity"":""Asian""}",2024-04-18T21:00:13.927506284Z,4,2024-04-18T20:34:36.68796807Z,{},2024-04-18T20:30:49.855638271Z,01HVSD1WDA2D75E2R7WR1FR0A7,2024-04-18T20:34:59.077527195Z,01HVSEF7MYZ9TVBBX2BJQXZXWE,2024-04-18T20:30:49.729901548Z,63ed30cf3bbe678490e9999c,2024-04-18T20:30:49.729901548Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-18T20:35:44.818297811Z,1,2024-04-18T21:00:14.032917081Z,player 1,2024-04-18T20:35:44.818297811Z,game ended,2024-04-18T20:59:10.89446426Z,rerun-interactive- 0.7,2024-04-18T20:34:59.077527195Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:34:59.077527195Z
01HVSEF8HGN9809H2CNKQVCAFF,true,2024-04-18T20:34:16.870768313Z,01HVSEHJATXFE9N819QA46GY5V,2024-04-18T20:55:54.595165201Z,"{""age"":""25"",""gender"":""Female"",""strength"":""I would describe it as pretty strong. "",""fair"":""Yes! "",""feedback"":""Technical issues, wasn't loading and had to refresh a few times. "",""education"":""other"",""teammates"":""Yes, I believe so! "",""notes"":""Yes! "",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""Caucasian""}",2024-04-18T21:00:29.024988537Z,4,2024-04-18T20:33:44.096497887Z,{},2024-04-18T20:30:50.65207125Z,01HVSD1VSMT2H63561FJGD7SV7,2024-04-18T20:34:13.801218885Z,01HVSEF84MMGP75CEDF0BQR4B5,2024-04-18T20:30:50.41605734Z,60fce3df91350150e2e88423,2024-04-18T20:30:50.41605734Z,"[""🐇"",""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇""]",2024-04-18T20:34:59.94891005Z,1,2024-04-18T21:00:28.917163038Z,player 3,2024-04-18T20:34:59.94891005Z,game ended,2024-04-18T20:59:08.700838332Z,rerun-interactive- 0.7,2024-04-18T20:34:13.801218885Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:34:13.801218885Z
01HVSEFJTEE96P2K0P9HW9SC8E,true,2024-04-18T20:32:47.260213501Z,01HVSE7DN7G2AC2FD8T7VHJ57Y,2024-04-18T20:45:06.057016065Z,"{""age"":""33"",""gender"":""Male"",""strength"":""Consistence"",""fair"":""Yes"",""feedback"":""Thank you"",""education"":""bachelor"",""teammates"":""Sure"",""notes"":""It was easy to remimber"",""politics"":""Middle"",""geo"":""Quebec"",""ethnicity"":""White""}",2024-04-18T20:48:27.865382019Z,4,2024-04-18T20:32:44.960057857Z,{},2024-04-18T20:31:01.157880324Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:31:56.352594315Z,01HVSEFJDF0QF9E7A4XNGZ95FS,2024-04-18T20:31:00.942296698Z,5dcddac1cf275a0a8f9e8fc5,2024-04-18T20:31:00.942296698Z,"[""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-18T20:32:58.245383304Z,1,2024-04-18T20:48:27.943311158Z,player 4,2024-04-18T20:32:58.245383304Z,game ended,2024-04-18T20:47:36.031419989Z,rerun-interactive- 0.7,2024-04-18T20:31:56.352594315Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:31:56.352594315Z
01HVSEFKYZ5REHHTS2ME424NB1,true,2024-04-18T20:33:49.749944559Z,01HVSEG3BAZH1JRFTHG17KAC1V,2024-04-18T20:49:48.050931185Z,"{""age"":""35"",""gender"":""F"",""strength"":""I was very attentive "",""fair"":""Yes, I did"",""feedback"":""The system was very laggy towards the middle to end of the game. "",""education"":""master"",""teammates"":""I believe that they were"",""notes"":""No, I didn't "",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-18T20:53:23.228272084Z,4,2024-04-18T20:33:17.752239676Z,{},2024-04-18T20:31:02.359122845Z,01HVSD1TE6BXMBBRY8KD51JFHY,2024-04-18T20:33:18.612921678Z,01HVSEFKF269N9VQPXT8GMYHW8,2024-04-18T20:31:02.111174339Z,610830c81793c11d219b2e7f,2024-04-18T20:31:02.111174339Z,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐿️""]",2024-04-18T20:33:54.924649702Z,1,2024-04-18T20:53:23.137674822Z,player 2,2024-04-18T20:33:54.924649702Z,game ended,2024-04-18T20:52:15.390525771Z,rerun-interactive- 0.7,2024-04-18T20:33:18.612921678Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:33:18.612921678Z
01HVSEG0H6WK4Z7GVGH7S7ATV6,true,2024-04-18T20:36:20.516066911Z,01HVSEJEVD541E6SPEYTD51X8T,2024-04-18T21:00:44.57406885Z,"{""age"":""36"",""gender"":""female"",""strength"":""I think my strength was ok. I think I figured out pretty quickly that there was more population of rabbits than squirrels and stayed consistent in my answer. As long as the other players were telling the truth"",""fair"":""Yes it was fair."",""feedback"":""A bit slow loading but other than that it was ok"",""education"":""high-school"",""teammates"":""Yes they were good, I believe that they would be telling the truth. No reason to lie?"",""notes"":""Only when it came to the amount of Rabbits and Squirrels "",""politics"":""no opinion "",""geo"":""British"",""ethnicity"":""White""}",2024-04-18T21:08:30.567857619Z,4,2024-04-18T20:35:55.090694083Z,{},2024-04-18T20:31:15.33928145Z,01HVSD1X38K3RJG2S0MWZG4TWS,2024-04-18T20:35:43.572371589Z,01HVSEFZXE91GMG6BGES2WGRN7,2024-04-18T20:31:14.982062772Z,5f2aa1f221e0b130418a9093,2024-04-18T20:31:14.982062772Z,"[""                                   "",""🐇"",""🐇"",""🐇"",""🐿️""]",2024-04-18T20:36:25.418723046Z,1,2024-04-18T21:08:30.705348457Z,player 2,2024-04-18T20:36:25.418723046Z,game ended,2024-04-18T21:03:56.116022705Z,rerun-interactive- 0.7,2024-04-18T20:35:43.572371589Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:35:43.572371589Z
01HVSEG2NVNH9YPS6BHXBFM164,true,2024-04-18T20:33:16.755781389Z,01HVSEHRH8KWG14TP6XM3M34ZT,2024-04-18T20:46:54.175070069Z,"{""age"":""23"",""gender"":""Male"",""strength"":""I'm very math brained so running percentages in my head is fairly simple."",""fair"":""I would say so"",""feedback"":""None"",""education"":""bachelor"",""teammates"":""There were some teammates who waited a very long time to send their responses"",""notes"":""Some notes yes. Notating percentages"",""politics"":""Conservative"",""geo"":""Mid-Atlantic"",""ethnicity"":""Caucasian""}",2024-04-18T20:52:21.603391153Z,4,2024-04-18T20:33:13.030743417Z,{},2024-04-18T20:31:17.416077051Z,01HVSD1ST6ZNPHRYKYQCXAEQYG,2024-04-18T20:32:57.919525518Z,01HVSEG28AA9AC1NV70VAF1HWN,2024-04-18T20:31:17.179624849Z,603017b92d682de2fed4bc5e,2024-04-18T20:31:17.179624849Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐇""]",2024-04-18T20:33:19.081083704Z,1,2024-04-18T20:52:21.689982565Z,player 3,2024-04-18T20:33:19.081083704Z,game ended,2024-04-18T20:50:56.900331861Z,rerun-interactive- 0.7,2024-04-18T20:32:57.919525518Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:32:57.919525518Z
01HVSEG3BAZH1JRFTHG17KAC1V,true,2024-04-18T20:33:25.01525089Z,01HVSEJ2EP28KX8DHCJA524KWG,2024-04-18T20:49:48.050931185Z,"{""age"":""34"",""gender"":""Male"",""strength"":""Being honest about the amount of rabbits and squirrels"",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""I assumed they were telling the truth so I believe they were good co-players."",""notes"":""Not on paper but I took note of what they said as in I considered it when deciding on the proportion of rabbits to squirrels"",""politics"":""Centre"",""geo"":""England/West Midlands"",""ethnicity"":""White British""}",2024-04-18T20:53:31.057620909Z,4,2024-04-18T20:33:18.64920425Z,{},2024-04-18T20:31:18.279986692Z,01HVSD1TE6BXMBBRY8KD51JFHY,2024-04-18T20:33:18.612921678Z,01HVSEG2KH5DGA5C021YXVY28R,2024-04-18T20:31:17.866376914Z,5bf030e40a6c370001d6c92b,2024-04-18T20:31:17.866376914Z,"[""                                   "",""🐇"",""🐇""]",2024-04-18T20:33:54.924649702Z,1,2024-04-18T20:53:30.96007174Z,player 3,2024-04-18T20:33:54.924649702Z,game ended,2024-04-18T20:52:15.390525771Z,rerun-interactive- 0.7,2024-04-18T20:33:18.612921678Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:33:18.612921678Z
01HVSEGY81P4HB3JSJ8H0NMR8S,true,2024-04-18T20:34:06.600262034Z,01HVSEH6GQRC7QFSJ2EM8MY6QH,2024-04-18T20:51:51.320983815Z,"{""age"":""23"",""gender"":""Male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":"""",""geo"":"""",""ethnicity"":""Canadian""}",2024-04-18T20:54:51.605236524Z,4,2024-04-18T20:34:03.102554956Z,{},2024-04-18T20:31:45.620212046Z,01HVSD1V307Z42BZFR73P1AR44,2024-04-18T20:33:54.494331909Z,01HVSEGXWFP6A35ZE3VYSSV7DE,2024-04-18T20:31:45.410011287Z,5e42f1cc6f88bf1813799fbb,2024-04-18T20:31:45.410011287Z,"[""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇""]",2024-04-18T20:34:14.193248249Z,1,2024-04-18T20:54:51.503209038Z,player 3,2024-04-18T20:34:14.193248249Z,game ended,2024-04-18T20:54:25.891461904Z,rerun-interactive- 0.7,2024-04-18T20:33:54.494331909Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:33:54.494331909Z
01HVSEH6GQRC7QFSJ2EM8MY6QH,true,2024-04-18T20:34:03.136574973Z,01HVSE844CGCF4D4W10GXWXP6Q,2024-04-18T20:51:51.320983815Z,"{""age"":""30"",""gender"":""female"",""strength"":"""",""fair"":""no"",""feedback"":""very slow!"",""education"":""bachelor"",""teammates"":""no - lots didn't answer"",""notes"":""yes"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-18T20:55:03.282272275Z,4,2024-04-18T20:33:57.822194976Z,{},2024-04-18T20:31:54.286084673Z,01HVSD1V307Z42BZFR73P1AR44,2024-04-18T20:33:54.55827827Z,01HVSEH5P6N9DNQTFNVAG6VBMA,2024-04-18T20:31:53.879175698Z,5c50b439c971a5000124f879,2024-04-18T20:31:53.879175698Z,"[""🐇"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-18T20:34:14.193248249Z,1,2024-04-18T20:55:03.183720279Z,player 4,2024-04-18T20:34:14.193248249Z,game ended,2024-04-18T20:54:25.891461904Z,rerun-interactive- 0.7,2024-04-18T20:33:54.55827827Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:33:54.55827827Z
01HVSEHJATXFE9N819QA46GY5V,true,2024-04-18T20:34:58.715761723Z,01HVSE4D8SQHD2S1VB3BJH1GGB,2024-04-18T20:55:54.595165201Z,"{""age"":""27"",""gender"":""Male"",""strength"":""I had a rough idea on rows and colums"",""fair"":""It is alright I guess"",""feedback"":""The system was really slow after first few rounds"",""education"":""bachelor"",""teammates"":""Some of them were probablt"",""notes"":""No"",""politics"":""Centre"",""geo"":""Pakistan"",""ethnicity"":""Asian""}",2024-04-18T21:00:53.441610801Z,4,2024-04-18T20:34:49.414905802Z,{},2024-04-18T20:32:06.343034271Z,01HVSD1VSMT2H63561FJGD7SV7,2024-04-18T20:34:13.801218885Z,01HVSEHHK0E14AAX5QWMGM6TFY,2024-04-18T20:32:05.978172051Z,609a0fa06cfe6658d4c1a4f3,2024-04-18T20:32:05.978172051Z,"[""🐇"",""                                   "",""🐿️"",""🐇""]",2024-04-18T20:34:59.94891005Z,1,2024-04-18T21:00:53.314369892Z,player 4,2024-04-18T20:34:59.94891005Z,game ended,2024-04-18T20:59:08.700838332Z,rerun-interactive- 0.7,2024-04-18T20:34:13.801218885Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:34:13.801218885Z
01HVSEHRH8KWG14TP6XM3M34ZT,true,2024-04-18T20:33:18.507405755Z,01HVSEAJQB5435ZS5Z92CS02KV,2024-04-18T20:46:54.175070069Z,,,4,2024-04-18T20:33:16.298161622Z,{},2024-04-18T20:32:12.798259583Z,01HVSD1ST6ZNPHRYKYQCXAEQYG,2024-04-18T20:32:57.919525518Z,01HVSEHQY7041KC28SEH48YEGV,2024-04-18T20:32:12.328116647Z,5f31af1e7543f70b95b100a6,2024-04-18T20:32:12.328116647Z,"[""🐇"",""🐇"",""                                   ""]",2024-04-18T20:33:19.081083704Z,,,player 4,2024-04-18T20:33:19.081083704Z,game ended,2024-04-18T20:50:56.900331861Z,rerun-interactive- 0.7,2024-04-18T20:32:57.919525518Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:32:57.919525518Z
01HVSEJ2EP28KX8DHCJA524KWG,true,2024-04-18T20:33:54.149483335Z,01HVSEEYHM5PJD0YP0F03AQ2X3,2024-04-18T20:49:48.050931185Z,"{""age"":""47"",""gender"":""female"",""strength"":""average"",""fair"":""ok"",""feedback"":""no"",""education"":""high-school"",""teammates"":""Yes, probably"",""notes"":""No"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-18T20:53:39.674487774Z,4,2024-04-18T20:33:52.386302754Z,{},2024-04-18T20:32:22.602196346Z,01HVSD1TE6BXMBBRY8KD51JFHY,2024-04-18T20:33:18.612921678Z,01HVSEJ2930M5BN713D2BAYPVY,2024-04-18T20:32:22.486110468Z,6532b76eedf5a4bc51e63d10,2024-04-18T20:32:22.486110468Z,"[""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-18T20:33:54.924649702Z,1,2024-04-18T20:53:39.774425801Z,player 4,2024-04-18T20:33:54.924649702Z,game ended,2024-04-18T20:52:15.390525771Z,rerun-interactive- 0.7,2024-04-18T20:33:18.612921678Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:33:18.612921678Z
01HVSEJDESVKEC70F87Y9QBEJA,,,,,,,1,2024-04-18T20:32:53.186143861Z,{},2024-04-18T20:32:33.909288184Z,,2024-04-18T20:37:33.322128524Z,01HVSEJD623MCKE8FK4V6FS5T3,2024-04-18T20:32:33.753277533Z,5d801f81d252d7001c835ce3,2024-04-18T20:32:33.753277533Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEJEVD541E6SPEYTD51X8T,true,2024-04-18T20:35:51.967838199Z,01HVSEKKRREA0FDM29TYQ7VTW2,2024-04-18T21:00:44.57406885Z,"{""age"":""36"",""gender"":""Male"",""strength"":""Honesty."",""fair"":""No - this was supposed to be a 12 minute survey, it lasted 2-3 times that length."",""feedback"":""There was too much time between rounds, the system was slow."",""education"":""other"",""teammates"":""Probably."",""notes"":""No."",""politics"":"""",""geo"":""UK"",""ethnicity"":""""}",2024-04-18T21:05:09.692908022Z,4,2024-04-18T20:35:40.711173046Z,{},2024-04-18T20:32:35.706856625Z,01HVSD1X38K3RJG2S0MWZG4TWS,2024-04-18T20:35:43.819364435Z,01HVSEJE74RDB7B0CZDYH216KA,2024-04-18T20:32:35.181464726Z,57bc1180d50f410001e16ee9,2024-04-18T20:32:35.181464726Z,"[""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-18T20:36:25.418723046Z,1,2024-04-18T21:05:09.871065671Z,player 3,2024-04-18T20:36:25.418723046Z,game ended,2024-04-18T21:03:56.116022705Z,rerun-interactive- 0.7,2024-04-18T20:35:43.819364435Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:35:43.819364435Z
01HVSEJJ5Z575FNV5HFXAP1W14,true,2024-04-18T20:35:16.94746378Z,01HVSEKKGTJER79KTZ8XRN1G76,2024-04-18T20:56:26.532823462Z,"{""age"":""36"",""gender"":""Female"",""strength"":""Being truthful"",""fair"":""Yes"",""feedback"":""N/A"",""education"":""master"",""teammates"":""Not sure"",""notes"":""Yes"",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-04-18T21:01:04.027311741Z,4,2024-04-18T20:35:13.364355231Z,{},2024-04-18T20:32:38.822139092Z,01HVSD1WDA2D75E2R7WR1FR0A7,2024-04-18T20:34:59.077527195Z,01HVSEJHTATZTNS0AAC1ET62BF,2024-04-18T20:32:38.591917686Z,5ddd2eda9ca8a3c9af4a5237,2024-04-18T20:32:38.591917686Z,"[""🐿️"",""🐇"",""🐿️"",""                                   "",""🐿️""]",2024-04-18T20:35:44.818297811Z,1,2024-04-18T21:01:04.167551037Z,player 2,2024-04-18T20:35:44.818297811Z,game ended,2024-04-18T20:59:10.89446426Z,rerun-interactive- 0.7,2024-04-18T20:34:59.077527195Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:34:59.077527195Z
01HVSEJWHK2QTMM2EB0BSA2AY5,,,,,,,2,2024-04-18T20:33:32.002713019Z,{},2024-04-18T20:32:49.622335669Z,,2024-04-18T20:37:33.322128524Z,01HVSEJVSGB129M56TRDQFPGM8,2024-04-18T20:32:49.203186242Z,6145135f01ab17bf41e67820,2024-04-18T20:32:49.203186242Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEJY5ETM37XG4KCWQEGRC9,,,,,,,1,2024-04-18T20:33:23.182892155Z,{},2024-04-18T20:32:51.222500555Z,,2024-04-18T20:37:33.322128524Z,01HVSEJXG39K9DMDECNQW7C01K,2024-04-18T20:32:50.862201298Z,602c0fc2eff74b4748e9b41e,2024-04-18T20:32:50.862201298Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEK1B6QT0ZY5V067M17DSQ,true,2024-04-18T20:36:44.625326726Z,01HVSEM73DQ2D0P58W550WPSDQ,2024-04-18T20:59:24.463675742Z,"{""age"":""34"",""gender"":""female"",""strength"":""I did ok"",""fair"":""yes"",""feedback"":""no problems"",""education"":""bachelor"",""teammates"":""I assume so"",""notes"":""no"",""politics"":""liberal"",""geo"":""Canadian"",""ethnicity"":""white""}",2024-04-18T21:03:59.559452008Z,4,2024-04-18T20:36:15.764705889Z,{},2024-04-18T20:32:54.317558362Z,01HVSD1XT8AWXP2RQVPQ11F6Q1,2024-04-18T20:36:21.218004153Z,01HVSEK0ZD9ACQ30CN5W3EHSJ4,2024-04-18T20:32:54.118467522Z,5f6c238ed9915e19408f161b,2024-04-18T20:32:54.118467522Z,"[""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-18T20:36:52.747377023Z,1,2024-04-18T21:03:59.679146596Z,player 1,2024-04-18T20:36:52.747377023Z,game ended,2024-04-18T21:02:43.381579599Z,rerun-interactive- 0.7,2024-04-18T20:36:21.218004153Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:21.218004153Z
01HVSEK2C5K165746T7CVG7WNE,true,2024-04-18T20:37:05.742355287Z,01HVSEKGY2VV0N25ZJJMHAD4H3,2024-04-18T21:02:03.662269462Z,"{""age"":""57"",""gender"":""male"",""strength"":""it was a pretty easy game"",""fair"":""maybe"",""feedback"":""no problems"",""education"":""high-school"",""teammates"":""yes"",""notes"":""no"",""politics"":""middle"",""geo"":""British"",""ethnicity"":""white""}",2024-04-18T21:06:10.038482663Z,4,2024-04-18T20:37:00.129413077Z,{},2024-04-18T20:32:55.50185625Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:36:52.102286764Z,01HVSEK1S3CK90WJ2RV0XZYPDD,2024-04-18T20:32:55.173140657Z,5cc8a040cd6a7c00173b7012,2024-04-18T20:32:55.173140657Z,"[""🐿️"",""🐇"",""                                   "",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇""]",2024-04-18T20:37:34.268511613Z,1,2024-04-18T21:06:09.925911236Z,player 1,2024-04-18T20:37:34.268511613Z,game ended,2024-04-18T21:04:30.294066128Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEKETH2ENMV3XWR5331WB0,,,,,,,3,2024-04-18T20:37:21.884772725Z,{},2024-04-18T20:33:08.302306827Z,,2024-04-18T20:37:33.322128524Z,01HVSEKE8BQ3MVPSCRQM26302P,2024-04-18T20:33:07.92129802Z,M,2024-04-18T20:33:07.92129802Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEKGPHP1X0T3PAT2038GMK,,,,,,,1,2024-04-18T20:33:18.803643767Z,{},2024-04-18T20:33:10.210908598Z,,2024-04-18T20:37:33.322128524Z,01HVSEKG3E8ZXPZQTQTTB8HWE5,2024-04-18T20:33:09.841893717Z,60fbe32be2493f36595c112b,2024-04-18T20:33:09.841893717Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
