id,gameID,gameIDLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,ended,endedLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt
01HW3G12882EVEC5PFJA9N7PZV,01HW3F1GZWNKN08Y80Q5H3H0NA,2024-04-22T18:10:26.703641051Z,{},2024-04-22T18:10:27.052315115Z,4,2024-04-22T18:14:24.441171507Z,player 1,2024-04-22T18:16:06.01470509Z,01HW3G11K8V13SSN9DP964QY75,2024-04-22T18:10:26.696141927Z,game ended,2024-04-22T18:27:23.110520116Z,true,2024-04-22T18:14:27.287003761Z,01HW3G18537N936VYKRQG8EQ2N,2024-04-22T18:26:32.438092144Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:10:26.703641051Z,,,5bf3e257bea5620001785116,2024-04-22T18:10:26.696141927Z,rerun-interactive-0.3,2024-04-22T18:10:26.703641051Z,"[""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-22T18:16:06.01470509Z
01HW3G18537N936VYKRQG8EQ2N,01HW3F1GZWNKN08Y80Q5H3H0NA,2024-04-22T18:10:32.749584277Z,{},2024-04-22T18:10:33.041511654Z,4,2024-04-22T18:15:34.465184018Z,player 2,2024-04-22T18:16:06.01470509Z,01HW3G17JPTP6XB7TBK04GMSYR,2024-04-22T18:10:32.739211645Z,game ended,2024-04-22T18:27:23.110520116Z,true,2024-04-22T18:16:05.870982502Z,01HW3G2SZ441AD67KZVWQ2TEDP,2024-04-22T18:26:32.438092144Z,"{""age"":""37"",""gender"":""female"",""strength"":""average "",""fair"":""yes"",""feedback"":""The time limit could do with increasing, and a percentage above the slider to make it easier to input the actual figure you want to"",""education"":""other"",""teammates"":""They seemed to be; there's no reason to not believe them"",""notes"":""only mentally"",""politics"":""centre"",""geo"":""English"",""ethnicity"":""white""}",2024-04-22T18:30:02.276984959Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:10:32.749584277Z,1,2024-04-22T18:30:02.267735889Z,58e14a980e54860001ce710a,2024-04-22T18:10:32.739211645Z,rerun-interactive-0.3,2024-04-22T18:10:32.749584277Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-22T18:16:06.01470509Z
01HW3G1PZECWPY89DQ84Q51K70,01HW3F1EW811P84BDE1G3TNQHW,2024-04-22T18:19:49.039769995Z,{},2024-04-22T18:10:48.234046154Z,1,2024-04-22T18:10:54.248380922Z,,,01HW3G1PASWWYJHB2HJPS5SWT7,2024-04-22T18:10:47.918853903Z,game terminated,2024-04-22T18:20:02.861352954Z,,,,,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:19:49.039769995Z,,,hilt,2024-04-22T18:10:47.918853903Z,rerun-interactive-0.3,2024-04-22T18:19:49.039769995Z,,
01HW3G1ZMTCPKAG8R68SWTC6AV,01HW3F1EW811P84BDE1G3TNQHW,2024-04-22T18:19:49.039769995Z,{},2024-04-22T18:10:56.986025272Z,1,2024-04-22T18:11:02.685938626Z,,,01HW3G1Z79EX8CYNA3QBPTBGK2,2024-04-22T18:10:56.79414673Z,game terminated,2024-04-22T18:20:02.861352954Z,,,,,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:19:49.039769995Z,,,60fd2a06fcc9e802dd5fd7b7,2024-04-22T18:10:56.79414673Z,rerun-interactive-0.3,2024-04-22T18:19:49.039769995Z,,
01HW3G2K5Z8WQ7QNCA2PKVKETW,01HW3F1EW811P84BDE1G3TNQHW,2024-04-22T18:19:49.039769995Z,{},2024-04-22T18:11:16.911249796Z,3,2024-04-22T18:19:57.83814821Z,,,01HW3G2JZGZDPHYH7QFZF6VHGR,2024-04-22T18:11:16.799502331Z,game terminated,2024-04-22T18:20:02.861352954Z,,,,,"{""age"":""35"",""gender"":""Female"",""strength"":""Good"",""fair"":""Yes"",""feedback"":""Yes, a page skipped before I responded"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""Black""}",2024-04-22T18:21:19.607420309Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:19:49.039769995Z,1,2024-04-22T18:21:19.611723743Z,5e741ceaa996a2000a2456ab,2024-04-22T18:11:16.799502331Z,rerun-interactive-0.3,2024-04-22T18:19:49.039769995Z,,
01HW3G2SZ441AD67KZVWQ2TEDP,01HW3F1GZWNKN08Y80Q5H3H0NA,2024-04-22T18:11:23.758408247Z,{},2024-04-22T18:11:24.06391124Z,4,2024-04-22T18:15:25.993057444Z,player 3,2024-04-22T18:16:06.01470509Z,01HW3G2SB3FD29TDFV7XM4S1BF,2024-04-22T18:11:23.74877398Z,game ended,2024-04-22T18:27:23.110520116Z,true,2024-04-22T18:15:51.477939298Z,01HW3G4GQ14AVP5W8G1TQACKPS,2024-04-22T18:26:32.438092144Z,"{""age"":""25"",""gender"":""Male"",""strength"":""Ability to count animals...? Haha. "",""fair"":""Yes"",""feedback"":""All good besides some unresponsive neighbours. "",""education"":""bachelor"",""teammates"":""I hope so! Unless any of them were given insentive to not tell the truth...? Hmm. But some of them just didn't say thing. "",""notes"":""Yes, I kept a tally of all the rabbits and squirrels. But there were one or two neighbours who never sent a message, which could've skewed my results quite a bit. "",""politics"":""Left"",""geo"":""South West UK"",""ethnicity"":""British""}",2024-04-22T18:29:57.434969659Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:11:23.758408247Z,1,2024-04-22T18:29:57.439450678Z,60d717617a4504ac6321d635,2024-04-22T18:11:23.74877398Z,rerun-interactive-0.3,2024-04-22T18:11:23.758408247Z,"[""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-22T18:16:06.01470509Z
01HW3G45011WFR7T0FH9H0QY5E,01HW3G8F7DKP9PPQYYT9Z4V5G4,2024-04-22T18:16:05.903586521Z,{},2024-04-22T18:12:08.001037854Z,4,2024-04-22T18:16:01.277263821Z,player 1,2024-04-22T18:18:33.54247684Z,01HW3G44M1XEZ28TXYQBK72K46,2024-04-22T18:12:07.809396765Z,game ended,2024-04-22T18:27:40.053619293Z,true,2024-04-22T18:16:05.995628788Z,01HW3GAS6FNVQFY9SB8K2N5PFH,2024-04-22T18:27:02.992407071Z,"{""age"":""25"",""gender"":""Male"",""strength"":""I had the same amount on my screen the entire time so it did not really take much strength."",""fair"":""I believe so."",""feedback"":""Not sure if it was a problem, but I had the same amount of animals on my screen for each round."",""education"":""bachelor"",""teammates"":""I believe so."",""notes"":""I did not feel the need to, as the conversation was kept on the screen."",""politics"":""centre"",""geo"":""Canada"",""ethnicity"":""Black""}",2024-04-22T18:29:48.916728704Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:16:05.903586521Z,1,2024-04-22T18:29:48.92210976Z,5f900a86b259b603abe9d0f8,2024-04-22T18:12:07.809396765Z,rerun-interactive-0.3,2024-04-22T18:16:05.903586521Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-22T18:18:33.54247684Z
01HW3G4GQ14AVP5W8G1TQACKPS,01HW3F1GZWNKN08Y80Q5H3H0NA,2024-04-22T18:12:19.820414804Z,{},2024-04-22T18:12:20.240054094Z,4,2024-04-22T18:15:20.793876205Z,player 4,2024-04-22T18:16:06.01470509Z,01HW3G4G0T1892TXG8V0NA0QGP,2024-04-22T18:12:19.809996975Z,game ended,2024-04-22T18:27:23.110520116Z,true,2024-04-22T18:15:26.248654613Z,01HW3G12882EVEC5PFJA9N7PZV,2024-04-22T18:26:32.438092144Z,"{""age"":""49"",""gender"":""female"",""strength"":""medium"",""fair"":""yes"",""feedback"":""n/a"",""education"":""other"",""teammates"":""I've no idea"",""notes"":""no"",""politics"":""mid left"",""geo"":""United Kingdom"",""ethnicity"":""mixed""}",2024-04-22T18:28:10.905014549Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:12:19.820414804Z,1,2024-04-22T18:28:10.916767377Z,5f21224ca1a41d48cd4fc726,2024-04-22T18:12:19.809996975Z,rerun-interactive-0.3,2024-04-22T18:12:19.820414804Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-04-22T18:16:06.01470509Z
01HW3GAS6FNVQFY9SB8K2N5PFH,01HW3G8F7DKP9PPQYYT9Z4V5G4,2024-04-22T18:16:05.903586521Z,{},2024-04-22T18:15:45.570476797Z,4,2024-04-22T18:17:58.59064364Z,player 2,2024-04-22T18:18:33.54247684Z,01HW3GAR7PY6H9KRG302YXQVEE,2024-04-22T18:15:45.103902664Z,game ended,2024-04-22T18:27:40.053619293Z,true,2024-04-22T18:18:04.458772205Z,01HW3GAX2B1GBTN9S3H6R1A3QJ,2024-04-22T18:27:02.992407071Z,"{""age"":""48"",""gender"":""Female"",""strength"":""I kept my responses almost the same and told the truth"",""fair"":""Yes"",""feedback"":""all good"",""education"":""bachelor"",""teammates"":""SOme, but some didn't answer"",""notes"":""No"",""politics"":""Liberal"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-22T18:28:35.605134941Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:16:05.903586521Z,1,2024-04-22T18:28:35.610825063Z,5977986837d15f00016f1d08,2024-04-22T18:15:45.103902664Z,rerun-interactive-0.3,2024-04-22T18:16:05.903586521Z,"[""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️""]",2024-04-22T18:18:33.54247684Z
01HW3GAX2B1GBTN9S3H6R1A3QJ,01HW3G8F7DKP9PPQYYT9Z4V5G4,2024-04-22T18:16:05.903586521Z,{},2024-04-22T18:15:49.440889631Z,4,2024-04-22T18:18:04.932029137Z,player 3,2024-04-22T18:18:33.54247684Z,01HW3GAWCFDBEQZA0C8MYB7HT5,2024-04-22T18:15:49.06721853Z,game ended,2024-04-22T18:27:40.053619293Z,true,2024-04-22T18:18:09.562251025Z,01HW3GBH8V4EBXYFHSEGV0C55D,2024-04-22T18:27:02.992407071Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:16:05.903586521Z,,,62c42e4aa25cdbb064c13257,2024-04-22T18:15:49.06721853Z,rerun-interactive-0.3,2024-04-22T18:16:05.903586521Z,"[""🐇"",""🐿️"",""                                   ""]",2024-04-22T18:18:33.54247684Z
01HW3GB8DTMP2DNR7ZQY58N8B1,01HW3F1FKMDC9R9R8B23B462VQ,2024-04-22T18:18:33.389933817Z,{},2024-04-22T18:16:00.872694857Z,4,2024-04-22T18:18:40.826250837Z,player 1,2024-04-22T18:19:49.142416158Z,01HW3GB83Z0RPX4661H5VME0F5,2024-04-22T18:16:00.698649509Z,game ended,2024-04-22T18:30:16.583059748Z,true,2024-04-22T18:19:09.193149765Z,01HW3GBMCZXJ47QZ4DWM4C4TWM,2024-04-22T18:29:16.272770829Z,"{""age"":""27"",""gender"":""female"",""strength"":""medium"",""fair"":""yeah it was"",""feedback"":"""",""education"":""high-school"",""teammates"":""i believe they were telling the truth"",""notes"":""mental notes only"",""politics"":""no"",""geo"":""Canada"",""ethnicity"":""Caucasian ""}",2024-04-22T18:31:36.191205841Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:18:33.389933817Z,1,2024-04-22T18:31:36.197546187Z,6453e01578ff160875cc61cd,2024-04-22T18:16:00.698649509Z,rerun-interactive-0.3,2024-04-22T18:18:33.389933817Z,"[""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️""]",2024-04-22T18:19:49.142416158Z
01HW3GBH8V4EBXYFHSEGV0C55D,01HW3G8F7DKP9PPQYYT9Z4V5G4,2024-04-22T18:16:09.762260719Z,{},2024-04-22T18:16:09.965236997Z,4,2024-04-22T18:18:24.197081828Z,player 4,2024-04-22T18:18:33.54247684Z,01HW3GBGVS7XZSCWY7HZSTRHS7,2024-04-22T18:16:09.755405319Z,game ended,2024-04-22T18:27:40.053619293Z,true,2024-04-22T18:18:33.341735394Z,01HW3G45011WFR7T0FH9H0QY5E,2024-04-22T18:27:02.992407071Z,"{""age"":""27"",""gender"":""f"",""strength"":""I had the picture with the most animals, so probably a better overall view than others, and I always gave the truthful information"",""fair"":""yeah, I didn't really care if it was fair or not, the game was still kinda fun"",""feedback"":""no problem"",""education"":""master"",""teammates"":""probably? (how should I know? haha) 2 people didnt give information in their messages and a few times I didnt receive a message, but otherwise good players"",""notes"":""I kept it in mind - one was 1squirrel 1rabbit, one was 5 squirrels 3 rabbits... not a lot of variation"",""politics"":""left-ish"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-22T18:30:47.276452493Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:16:09.762260719Z,1,2024-04-22T18:30:47.282478729Z,5f5bb8b30093333399d6e01f,2024-04-22T18:16:09.755405319Z,rerun-interactive-0.3,2024-04-22T18:16:09.762260719Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T18:18:33.54247684Z
01HW3GBJNVNJFB363B375C5P9T,01HW3F1EW811P84BDE1G3TNQHW,2024-04-22T18:19:49.039769995Z,{},2024-04-22T18:16:11.283571334Z,2,2024-04-22T18:19:46.648105573Z,,,01HW3GBJGWGWTD9J6H1F88CDGH,2024-04-22T18:16:11.195203362Z,game terminated,2024-04-22T18:20:02.861352954Z,,,,,"{""age"":""65"",""gender"":""male"",""strength"":""Idk"",""fair"":""Yes"",""feedback"":""I was transferred to this page after a few seconds. So there was no time to play."",""education"":""master"",""teammates"":""I was transferred to this page after a few seconds"",""notes"":""No"",""politics"":""Moderate"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-22T18:22:44.675634676Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:19:49.039769995Z,1,2024-04-22T18:22:44.678922693Z,65c2595a1e04ab7cd77a7dd9,2024-04-22T18:16:11.195203362Z,rerun-interactive-0.3,2024-04-22T18:19:49.039769995Z,,
01HW3GBMCZXJ47QZ4DWM4C4TWM,01HW3F1FKMDC9R9R8B23B462VQ,2024-04-22T18:18:33.389933817Z,{},2024-04-22T18:16:13.159883966Z,4,2024-04-22T18:18:32.256667509Z,player 2,2024-04-22T18:19:49.142416158Z,01HW3GBM0MHW43JBSW9XCWCDD3,2024-04-22T18:16:12.959744107Z,game ended,2024-04-22T18:30:16.583059748Z,true,2024-04-22T18:18:35.809261195Z,01HW3GBPHCBX0Q3KTJHQEQBQ93,2024-04-22T18:29:16.272770829Z,"{""age"":""43"",""gender"":""female"",""strength"":""Fair. I did not find it difficult."",""fair"":""yes"",""feedback"":""Almost clicked the submit button after I had already clicked it because it was not greyed out / did not look used"",""education"":""bachelor"",""teammates"":""I don't know if they were telling the truth or if they were bots"",""notes"":""yes - some only said what was in their yard, some responded to my second message trying to coordinate on what we thought the entire city dynamic was"",""politics"":""left"",""geo"":""Canada"",""ethnicity"":""caucasian""}",2024-04-22T18:33:33.184305701Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:18:33.389933817Z,1,2024-04-22T18:33:33.191681284Z,60fcfce988af0e9f331ec84a,2024-04-22T18:16:12.959744107Z,rerun-interactive-0.3,2024-04-22T18:18:33.389933817Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-22T18:19:49.142416158Z
01HW3GBPHCBX0Q3KTJHQEQBQ93,01HW3F1FKMDC9R9R8B23B462VQ,2024-04-22T18:18:33.389933817Z,{},2024-04-22T18:16:15.308952027Z,4,2024-04-22T18:19:40.680538616Z,player 3,2024-04-22T18:19:49.142416158Z,01HW3GBP792ACQY4CMMNS59J03,2024-04-22T18:16:15.148892862Z,game ended,2024-04-22T18:30:16.583059748Z,true,2024-04-22T18:19:49.01539804Z,01HW3GBSFY3KTZF4JAM0PYX57C,2024-04-22T18:29:16.272770829Z,"{""age"":""44"",""gender"":""male"",""strength"":""just stuck to what I saw"",""fair"":""yes"",""feedback"":""interesting, thanks!"",""education"":""other"",""teammates"":""I have no idea!"",""notes"":""mentally, yes. "",""politics"":""left"",""geo"":""Canadian"",""ethnicity"":""white""}",2024-04-22T18:31:48.509295467Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:18:33.389933817Z,1,2024-04-22T18:31:48.513761628Z,5f7ca372a8afc510abbbe99b,2024-04-22T18:16:15.148892862Z,rerun-interactive-0.3,2024-04-22T18:18:33.389933817Z,"[""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-04-22T18:19:49.142416158Z
01HW3GBSFY3KTZF4JAM0PYX57C,01HW3F1FKMDC9R9R8B23B462VQ,2024-04-22T18:18:33.389933817Z,{},2024-04-22T18:16:18.405198264Z,4,2024-04-22T18:18:37.756571145Z,player 4,2024-04-22T18:19:49.142416158Z,01HW3GBS2YHTRBVJCEWH95V93J,2024-04-22T18:16:18.174212976Z,game ended,2024-04-22T18:30:16.583059748Z,true,2024-04-22T18:18:45.098544924Z,01HW3GB8DTMP2DNR7ZQY58N8B1,2024-04-22T18:29:16.272770829Z,"{""age"":""28"",""gender"":""female"",""strength"":"""",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""yes i trust they were telling the truth"",""notes"":""no it was simple to remember"",""politics"":"""",""geo"":""canada"",""ethnicity"":""white""}",2024-04-22T18:31:14.794959517Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:18:33.389933817Z,1,2024-04-22T18:31:14.790097101Z,60218fcd888f741a6699913c,2024-04-22T18:16:18.174212976Z,rerun-interactive-0.3,2024-04-22T18:18:33.389933817Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-22T18:19:49.142416158Z
01HW3GBT7SQN8XD39QE6MPNR6M,01HW3F1EW811P84BDE1G3TNQHW,2024-04-22T18:19:49.039769995Z,{},2024-04-22T18:16:19.09498964Z,1,2024-04-22T18:16:50.618787501Z,,,01HW3GBSYG6EF9VM5NAHFGDAWM,2024-04-22T18:16:18.937727548Z,game terminated,2024-04-22T18:20:02.861352954Z,,,,,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:19:49.039769995Z,,,5fd0260f85dd3e07926896ce,2024-04-22T18:16:18.937727548Z,rerun-interactive-0.3,2024-04-22T18:19:49.039769995Z,,
01HW3GH5CTWMKCTZB8REPF5B09,01HW3F1EW811P84BDE1G3TNQHW,2024-04-22T18:19:49.039769995Z,{},2024-04-22T18:19:14.542837661Z,,,,,01HW3GH4RAB9EXBQSV4S6QBXTM,2024-04-22T18:19:14.202224732Z,game terminated,2024-04-22T18:20:02.861352954Z,,,,,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:19:49.039769995Z,,,63ced22c0b1f3ca15924167e,2024-04-22T18:19:14.202224732Z,rerun-interactive-0.3,2024-04-22T18:19:49.039769995Z,,
01HW3HCEH0DP64TG6YMF4A0M66,01HW3GS72G8CBWATFW6Q1G8J62,2024-04-22T18:34:08.302066959Z,{},2024-04-22T18:34:08.600478163Z,4,2024-04-22T18:36:18.441726727Z,player 1,2024-04-22T18:41:21.132780455Z,01HW3HCDYTNTWP5J22CGA6GAAG,2024-04-22T18:34:08.288917228Z,game ended,2024-04-22T18:53:28.670939096Z,true,2024-04-22T18:36:20.970482333Z,01HW3HD57N99ZP4WZBSGAA9QZP,2024-04-22T18:52:26.497005615Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:34:08.302066959Z,,,5b96b497169b86000125198e,2024-04-22T18:34:08.288917228Z,rerun-interactive-0.3,2024-04-22T18:34:08.302066959Z,"[""🐿️"",""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇""]",2024-04-22T18:41:21.132780455Z
01HW3HD57N99ZP4WZBSGAA9QZP,01HW3GS72G8CBWATFW6Q1G8J62,2024-04-22T18:34:31.556660722Z,{},2024-04-22T18:34:31.744829085Z,4,2024-04-22T18:36:25.491815916Z,player 2,2024-04-22T18:41:21.132780455Z,01HW3HD4VKX41DG4Z7XMM4QNXX,2024-04-22T18:34:31.542054757Z,game ended,2024-04-22T18:53:28.670939096Z,true,2024-04-22T18:36:28.618014891Z,01HW3HD5T9WQ95RQDQX30NAPWN,2024-04-22T18:52:26.497005615Z,"{""age"":""32"",""gender"":""Male"",""strength"":""I can't say. I was waiting for players but after a while it redirected me to the Exit survey."",""fair"":""I can't say. I was waiting for players but after a while it redirected me to the Exit survey."",""feedback"":"" I was waiting for players but after a while it redirected me to the Exit survey."",""education"":""bachelor"",""teammates"":""I can't say. I was waiting for players but after a while it redirected me to the Exit survey."",""notes"":""No, I was waiting for players but after a while it redirected me to the Exit survey."",""politics"":""Center"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-22T18:38:24.33677969Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:34:31.556660722Z,1,2024-04-22T18:38:24.341170914Z,5ede23b6d88eba02f1ba37de,2024-04-22T18:34:31.542054757Z,rerun-interactive-0.3,2024-04-22T18:34:31.556660722Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-22T18:41:21.132780455Z
01HW3HD5T9WQ95RQDQX30NAPWN,01HW3GS72G8CBWATFW6Q1G8J62,2024-04-22T18:34:32.151450753Z,{},2024-04-22T18:34:32.447889289Z,1,2024-04-22T18:34:43.48516081Z,player 3,2024-04-22T18:41:21.132780455Z,01HW3HD57YV1YDJASW2ZW5R5RK,2024-04-22T18:34:32.138892852Z,game ended,2024-04-22T18:53:28.670939096Z,,,01HW3HE0SZJQB67BFT6JX8DWY7,2024-04-22T18:52:26.497005615Z,"{""age"":""66"",""gender"":""male"",""strength"":""Good counter"",""fair"":""yes"",""feedback"":""All good"",""education"":""high-school"",""teammates"":""no they were not"",""notes"":""yes"",""politics"":""liberal"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-22T18:38:27.651019018Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T18:34:32.151450753Z,1,2024-04-22T18:38:27.655320694Z,5ac22f45436f550001ffbad2,2024-04-22T18:34:32.138892852Z,rerun-interactive-0.3,2024-04-22T18:34:32.151450753Z,"[""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T18:41:21.132780455Z
