id,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatmentName,treatmentNameLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt
01HW6GEYR6T51V3HDT40SYB7N9,"{""age"":""26"",""gender"":""Female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":""I feel they weren't always honest. "",""notes"":""I took note of what they said"",""politics"":"""",""geo"":"""",""ethnicity"":""White""}",2024-04-23T22:30:01.850656244Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:15:45.165665057Z,01HW6GEY60TXZWP9TXP2C1SMBD,2024-04-23T22:15:45.158521699Z,1,2024-04-23T22:30:01.860021108Z,rerun-unidirectional- 0.3,2024-04-23T22:15:45.165665057Z,true,2024-04-23T22:17:46.99657021Z,01HW6GAX3FW3WQ2Y4KE421267T,2024-04-23T22:28:06.486803093Z,{},2024-04-23T22:15:45.458636716Z,game ended,2024-04-23T22:29:02.76797288Z,01HW6F57QX1Q5QB86K021EYNEW,2024-04-23T22:15:45.165665057Z,64218ad14987147a777c2b13,2024-04-23T22:15:45.158521699Z,"[""                                   "",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-04-23T22:17:47.186624783Z,4,2024-04-23T22:17:38.088486759Z,player 4,2024-04-23T22:17:47.186624783Z
01HW6GHMAP2D3ESRRMXJAMN08K,"{""age"":""22"",""gender"":""Male"",""strength"":""I don't understand the question."",""fair"":"""",""feedback"":"""",""education"":""high-school"",""teammates"":""Most of them were good, some didn't give answers or said something irrevelant. "",""notes"":""Yes, just mentally noting it."",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T22:32:29.407024141Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:17:47.055644944Z,01HW6GHKZ3ZC0RE4507RCBMVM0,2024-04-23T22:17:12.790501112Z,1,2024-04-23T22:32:29.412956159Z,rerun-unidirectional- 0.3,2024-04-23T22:17:47.055644944Z,true,2024-04-23T22:18:59.683948217Z,01HW6GCF6TEKBE76X71EPC7VE5,2024-04-23T22:29:55.536785672Z,{},2024-04-23T22:17:12.974882154Z,game ended,2024-04-23T22:30:39.143622841Z,01HW6F5737X6YYG1P3EPD6QDQY,2024-04-23T22:17:47.055644944Z,653ab32da3f019c9a6ab5844,2024-04-23T22:17:12.790501112Z,"[""🐇"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇""]",2024-04-23T22:20:17.807903035Z,4,2024-04-23T22:18:39.965045491Z,player 4,2024-04-23T22:20:17.807903035Z
01HW6GJHSKTGFXJTZRB7T417NC,"{""age"":""37"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":""left"",""geo"":""british"",""ethnicity"":""caucasian""}",2024-04-23T22:20:51.722329219Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GJH48FE025F7YFK0S442G,2024-04-23T22:17:42.963220077Z,1,2024-04-23T22:20:51.737086132Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:17:43.32784398Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5eac84ff4efbe80ffd3962f1,2024-04-23T22:17:42.963220077Z,,,2,2024-04-23T22:19:48.724272887Z,,
01HW6GK6PS5E4KN45JGATAQAY0,"{""age"":""51"",""gender"":""Female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":"""",""notes"":""I didn't get to play the game; I had only a practice round  =("",""politics"":""Liberal"",""geo"":""Canadian"",""ethnicity"":""White""}",2024-04-23T22:21:19.119622225Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GK6KHD396X89KTF54QC7J,2024-04-23T22:18:04.377183619Z,1,2024-04-23T22:21:19.11664948Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:18:04.435191586Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,6605b8e08b4ba58daf82c7bc,2024-04-23T22:18:04.377183619Z,,,4,2024-04-23T22:20:13.961233584Z,,
01HW6GM39K61BJ6HQ226FNVPDP,"{""age"":""22"",""gender"":""Male"",""strength"":"""",""fair"":"""",""feedback"":""I didn't get to play the game before it ended. Exit survey came up as I was reading the instructions."",""education"":""high-school"",""teammates"":"""",""notes"":"""",""politics"":""left"",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-04-23T22:21:32.792146246Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GM344EZTG6MS0BW47XMG3,2024-04-23T22:18:33.651687489Z,1,2024-04-23T22:21:32.809224768Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:18:33.786588707Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,65e64ec91ecbb67765a9d792,2024-04-23T22:18:33.651687489Z,,,1,2024-04-23T22:18:49.940622806Z,,
01HW6GM5MT7M2S8YWBA83YNTAY,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GM5BB1Y8B9TFXG1RCX73V,2024-04-23T22:18:36.058527984Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:18:36.209398074Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,65961b2a5b6d3634c3ec729a,2024-04-23T22:18:36.058527984Z,,,1,2024-04-23T22:19:24.743478595Z,,
01HW6GPCGF2G1D5QJ8N16ATWK1,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GPAMHB1MGTNKYSQVPYN0V,2024-04-23T22:19:48.623105418Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:19:49.547668268Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,65101adae9f0b22a17c5af61,2024-04-23T22:19:48.623105418Z,,,,,,
01HW6GPJW5RYVQQJ4S33GA96HH,"{""age"":""31"",""gender"":""M"",""strength"":"""",""fair"":"""",""feedback"":""I got immediately taken to this page from the start despite listening to the instructions. My adblock and everything was off."",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":""Neutral"",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-04-23T22:21:43.555023087Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GPJPKMY7933ZXYFP1DQ1Q,2024-04-23T22:19:55.141280593Z,1,2024-04-23T22:21:43.557513247Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:19:55.261099378Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5ced5d10710825001898cb9c,2024-04-23T22:19:55.141280593Z,,,1,2024-04-23T22:20:16.02605339Z,,
01HW6GQNB2VR76W10Q2H4C5RXR,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:20:30.443445467Z,01HW6GQN584E6SZ19SBVHKMSVT,2024-04-23T22:20:30.434690466Z,,,rerun-unidirectional- 0.3,2024-04-23T22:20:30.443445467Z,true,2024-04-23T22:24:21.301136721Z,01HW6GR4VZW0MZDZ5XBFG6PK53,2024-04-23T22:34:14.170535695Z,{},2024-04-23T22:20:30.544771909Z,game ended,2024-04-23T22:34:54.534717626Z,01HW6F56BWV5XF128FVNVBCVXP,2024-04-23T22:20:30.443445467Z,5ef0b3a1bf585900099155cb,2024-04-23T22:20:30.434690466Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️""]",2024-04-23T22:24:34.646574315Z,4,2024-04-23T22:24:11.854840327Z,player 1,2024-04-23T22:24:34.646574315Z
01HW6GQXT5GN7FEMEV7MVN4BSQ,"{""age"":"""",""gender"":"""",""strength"":""positive and okay"",""fair"":""yes"",""feedback"":"""",""education"":""other"",""teammates"":""Yes, from what I could see, I believe so."",""notes"":""no"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T22:27:31.636022218Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GQXEAWZK9N12ASVWDYM59,2024-04-23T22:20:39.109308085Z,1,2024-04-23T22:27:31.63224993Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:20:39.308802361Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5db5fa693d2b8e01654d351c,2024-04-23T22:20:39.109308085Z,,,3,2024-04-23T22:21:11.732162509Z,,
01HW6GR4VZW0MZDZ5XBFG6PK53,"{""age"":""32"",""gender"":""F"",""strength"":""It was easy to remember what the other peoples responses were so I could tell which there was more of"",""fair"":""The pay was fair and the survey was more entertaining the most"",""feedback"":"""",""education"":""bachelor"",""teammates"":""There was one that was a really good team player. "",""notes"":""Yes"",""politics"":""Middle"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-23T22:36:14.137301522Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:20:46.343280527Z,01HW6GR4G1E3VSGP02TM3H33TV,2024-04-23T22:20:46.335700533Z,1,2024-04-23T22:36:14.127016715Z,rerun-unidirectional- 0.3,2024-04-23T22:20:46.343280527Z,true,2024-04-23T22:24:16.356152508Z,01HW6GRY1HB8HD21DSK7MQPSB2,2024-04-23T22:34:14.170535695Z,{},2024-04-23T22:20:46.541301987Z,game ended,2024-04-23T22:34:54.534717626Z,01HW6F56BWV5XF128FVNVBCVXP,2024-04-23T22:20:46.343280527Z,61385c6d0efe49494d9e2365,2024-04-23T22:20:46.335700533Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-23T22:24:34.646574315Z,4,2024-04-23T22:24:10.971646589Z,player 2,2024-04-23T22:24:34.646574315Z
01HW6GRY1HB8HD21DSK7MQPSB2,"{""age"":""40"",""gender"":""female"",""strength"":""I'm not sure"",""fair"":""Sure"",""feedback"":"""",""education"":""high-school"",""teammates"":""Some didn't even send answers."",""notes"":""I read it, but didn't try to add up as we went."",""politics"":""n/a"",""geo"":""USA"",""ethnicity"":""white""}",2024-04-23T22:36:31.72291033Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:21:12.126510447Z,01HW6GRXRJQQEGBZ3EJ4TG3K2V,2024-04-23T22:21:12.113917599Z,1,2024-04-23T22:36:31.710221146Z,rerun-unidirectional- 0.3,2024-04-23T22:21:12.126510447Z,true,2024-04-23T22:24:34.49158775Z,01HW6GT1CJZ7V3PCFPJVEPN5MD,2024-04-23T22:34:14.170535695Z,{},2024-04-23T22:21:12.266852122Z,game ended,2024-04-23T22:34:54.534717626Z,01HW6F56BWV5XF128FVNVBCVXP,2024-04-23T22:21:12.126510447Z,657367e20e0bd25731a32ce4,2024-04-23T22:21:12.113917599Z,"[""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-23T22:24:34.646574315Z,4,2024-04-23T22:24:17.493662831Z,player 3,2024-04-23T22:24:34.646574315Z
01HW6GSJWNJ4Z7M9XPWW9AWDVT,"{""age"":""66"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":""A window came up with an image of 3 rabbits and I was reading the info when suddenly I sneezed, so let go of the mouse to blow my nose only for the study suddenly end..."",""education"":""other"",""teammates"":"""",""notes"":"""",""politics"":""right...ish"",""geo"":""England"",""ethnicity"":""Caucasian""}",2024-04-23T22:33:07.199415047Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GSJ4WWM5M2T0HCE9HMSAF,2024-04-23T22:21:33.461924612Z,1,2024-04-23T22:33:07.211948638Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:21:33.83850173Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5d599edd98cf220016ec562e,2024-04-23T22:21:33.461924612Z,,,1,2024-04-23T22:21:38.73892157Z,,
01HW6GSRXDG2ME8AT9BZABTPYZ,"{""age"":""59"",""gender"":""Female"",""strength"":""can tell the truth and did"",""fair"":""it was"",""feedback"":""no feedback"",""education"":""bachelor"",""teammates"":""no, they were bot telling the truth"",""notes"":""no"",""politics"":""Liberal"",""geo"":""British"",""ethnicity"":""Afro Caribbean""}",2024-04-23T22:38:02.675165875Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:24:34.534305165Z,01HW6GSRAPGQCAX0DKE3Y8JV83,2024-04-23T22:21:39.62957746Z,1,2024-04-23T22:38:02.663962455Z,rerun-unidirectional- 0.3,2024-04-23T22:24:34.534305165Z,true,2024-04-23T22:25:23.235959299Z,01HW6GTM8169WN0WTSHA4W0RV0,2024-04-23T22:35:18.31163282Z,{},2024-04-23T22:21:39.939675575Z,game ended,2024-04-23T22:36:06.37055823Z,01HW6F55Q9NQPXWYKQGS3GE8G5,2024-04-23T22:24:34.534305165Z,57bae671dec5910001467ffd,2024-04-23T22:21:39.62957746Z,"[""🐇"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐇""]",2024-04-23T22:25:45.027427355Z,4,2024-04-23T22:25:13.41171262Z,player 1,2024-04-23T22:25:45.027427355Z
01HW6GT1CJZ7V3PCFPJVEPN5MD,"{""age"":""20"",""gender"":""male"",""strength"":""Medium - not entirely sure what to do with the same info repeatedly."",""fair"":""It was ok"",""feedback"":""very slow"",""education"":""high-school"",""teammates"":""A lot of the time nobody replied!"",""notes"":""Yes, I copied it into a notes file on my PC"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T22:35:44.347974599Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:21:48.314020627Z,01HW6GT0R6W9FNWZBKG06AT9SJ,2024-04-23T22:21:48.306472828Z,1,2024-04-23T22:35:44.336873102Z,rerun-unidirectional- 0.3,2024-04-23T22:21:48.314020627Z,true,2024-04-23T22:23:39.014356566Z,01HW6GQNB2VR76W10Q2H4C5RXR,2024-04-23T22:34:14.170535695Z,{},2024-04-23T22:21:48.629263844Z,game ended,2024-04-23T22:34:54.534717626Z,01HW6F56BWV5XF128FVNVBCVXP,2024-04-23T22:21:48.314020627Z,62d81f26161631255f0d36bd,2024-04-23T22:21:48.306472828Z,"[""🐿️"",""🐇"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐿️"",""🐇""]",2024-04-23T22:24:34.646574315Z,4,2024-04-23T22:23:33.732478048Z,player 4,2024-04-23T22:24:34.646574315Z
01HW6GTM8169WN0WTSHA4W0RV0,"{""age"":""18"",""gender"":""male"",""strength"":""fairly strong - difficult to estimate ratio exactly on slider bar"",""fair"":""Yes "",""feedback"":"""",""education"":""high-school"",""teammates"":""I think they were telling the truth as the info all seemed to match."",""notes"":""only mentally"",""politics"":""centre/right"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-23T22:37:29.859308666Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:24:34.534305165Z,01HW6GTKMPB7VAGAY4AKM19DB6,2024-04-23T22:22:07.617949393Z,1,2024-04-23T22:37:29.847185752Z,rerun-unidirectional- 0.3,2024-04-23T22:24:34.534305165Z,true,2024-04-23T22:25:16.627405757Z,01HW6GVS3GYYZGEPKPEP8SDPF8,2024-04-23T22:35:18.31163282Z,{},2024-04-23T22:22:07.942256479Z,game ended,2024-04-23T22:36:06.37055823Z,01HW6F55Q9NQPXWYKQGS3GE8G5,2024-04-23T22:24:34.534305165Z,660c2659ce5c257db26aefcb,2024-04-23T22:22:07.617949393Z,"[""🐿️"",""🐇"",""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-23T22:25:45.027427355Z,4,2024-04-23T22:24:54.096449752Z,player 2,2024-04-23T22:25:45.027427355Z
01HW6GVS3GYYZGEPKPEP8SDPF8,"{""age"":""31"",""gender"":""male"",""strength"":""medium"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""no idea. answers very very consistent"",""notes"":""yes"",""politics"":""liberal"",""geo"":""british"",""ethnicity"":""white""}",2024-04-23T22:36:55.559939047Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:24:34.534305165Z,01HW6GVREPJ26F4DFAC2QHHG72,2024-04-23T22:22:45.360932782Z,1,2024-04-23T22:36:55.57835289Z,rerun-unidirectional- 0.3,2024-04-23T22:24:34.534305165Z,true,2024-04-23T22:24:47.539602506Z,01HW6GW6BG84HPMS4TDBGMWJ4K,2024-04-23T22:35:18.31163282Z,{},2024-04-23T22:22:45.693834522Z,game ended,2024-04-23T22:36:06.37055823Z,01HW6F55Q9NQPXWYKQGS3GE8G5,2024-04-23T22:24:34.534305165Z,5ecbdb76e72f9577c2ad60d6,2024-04-23T22:22:45.360932782Z,"[""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:25:45.027427355Z,4,2024-04-23T22:24:43.932460582Z,player 3,2024-04-23T22:25:45.027427355Z
01HW6GW6BG84HPMS4TDBGMWJ4K,"{""age"":""40"",""gender"":""Female"",""strength"":"""",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""I think they were!"",""notes"":""No"",""politics"":""Neutral"",""geo"":""Canadian"",""ethnicity"":""White""}",2024-04-23T22:37:03.071741743Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:24:34.534305165Z,01HW6GW5Z7G43ZADGVAE222SGF,2024-04-23T22:22:58.928825842Z,1,2024-04-23T22:37:03.08169181Z,rerun-unidirectional- 0.3,2024-04-23T22:24:34.534305165Z,true,2024-04-23T22:25:44.940363775Z,01HW6GSRXDG2ME8AT9BZABTPYZ,2024-04-23T22:35:18.31163282Z,{},2024-04-23T22:22:59.136951666Z,game ended,2024-04-23T22:36:06.37055823Z,01HW6F55Q9NQPXWYKQGS3GE8G5,2024-04-23T22:24:34.534305165Z,6501d03586b8ea853539b80d,2024-04-23T22:22:58.928825842Z,"[""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:25:45.027427355Z,4,2024-04-23T22:25:14.73373013Z,player 4,2024-04-23T22:25:45.027427355Z
01HW6GXT7NFM054H7SPM80MHMS,"{""age"":""28"",""gender"":""Male"",""strength"":""Great"",""fair"":""Yes, but I didn't get to do the test properly"",""feedback"":""It sent me straight to the exit survey portion before I could send a single message"",""education"":""other"",""teammates"":""N/A"",""notes"":""I didn't see anything else that was said by people, it automatically sent me to this page"",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""South Asian""}",2024-04-23T22:26:52.380534538Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GXSMP829NGP6JJPGBEZ3K,2024-04-23T22:23:52.05309705Z,1,2024-04-23T22:26:52.384522389Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:23:52.392096947Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,CJ,2024-04-23T22:23:52.05309705Z,,,2,2024-04-23T22:25:30.075181409Z,,
01HW6GXWZ03JM3F82AB86YTW11,"{""age"":""52"",""gender"":""F"",""strength"":""There was no game"",""fair"":""No, there was no game. Just instructions and then this!"",""feedback"":""What is going on? There were instructions that I did not managed to finish and then this survey."",""education"":""master"",""teammates"":""I don't know."",""notes"":""Yes, but window changed before I could read all of it."",""politics"":""left"",""geo"":""croatian/uk"",""ethnicity"":""white""}",2024-04-23T22:28:26.354877225Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6GXWAH9B62DQ5Y9H44NR2P,2024-04-23T22:23:54.848105862Z,1,2024-04-23T22:28:26.360411511Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:23:55.274690306Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5eb7f6d869a60f000b7a5837,2024-04-23T22:23:54.848105862Z,,,1,2024-04-23T22:24:07.45309275Z,,
01HW6H0TCVWYMRBBAAB5EMDEFN,"{""age"":""18"",""gender"":""Female"",""strength"":""I don't know"",""fair"":""Yes"",""feedback"":""The exit survey came up first, the game didn't show up for me."",""education"":""high-school"",""teammates"":""No"",""notes"":""No"",""politics"":""Left"",""geo"":""Canadian"",""ethnicity"":""Egyptian""}",2024-04-23T22:32:38.269808593Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6H0T26FQW4S1YTCQ1ESE8J,2024-04-23T22:25:30.523233184Z,1,2024-04-23T22:32:38.256408758Z,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:25:30.710405753Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,657f29ac51fc16656e5aaae4,2024-04-23T22:25:30.523233184Z,,,1,2024-04-23T22:25:37.909524803Z,,
01HW6H2DM7TET39AZM9HY0NE98,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:26:22.996662287Z,01HW6H2D1YGV47SDDQ0N36MDX3,2024-04-23T22:26:22.983418623Z,,,rerun-unidirectional- 0.3,2024-04-23T22:26:22.996662287Z,true,2024-04-23T22:27:55.978828457Z,01HW6H2FXJQDADJ97T54RJPDNF,2024-04-23T22:39:45.175081063Z,{},2024-04-23T22:26:23.288960215Z,game ended,2024-04-23T22:40:30.229619732Z,01HW6F551XXXYF7APDB135YEMV,2024-04-23T22:26:22.996662287Z,62fbca6b12404847b854f476,2024-04-23T22:26:22.983418623Z,"[""🐇"",""                                   "",""🐇""]",2024-04-23T22:31:24.726558127Z,4,2024-04-23T22:27:51.771979093Z,player 1,2024-04-23T22:31:24.726558127Z
01HW6H2FXJQDADJ97T54RJPDNF,"{""age"":""22"",""gender"":""female"",""strength"":""I was good at answering in a decent amount of time"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""no, a lot of times i never received a message"",""notes"":""yes"",""politics"":""liberal/leftist"",""geo"":""American"",""ethnicity"":""mixed""}",2024-04-23T22:41:56.002931125Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:26:25.340089227Z,01HW6H2FEG4GS3YSNKJBP5BKFK,2024-04-23T22:26:25.330936529Z,1,2024-04-23T22:41:55.988551487Z,rerun-unidirectional- 0.3,2024-04-23T22:26:25.340089227Z,true,2024-04-23T22:28:29.740580432Z,01HW6H4MM2Q9CV5NPBYK4BVCRQ,2024-04-23T22:39:45.175081063Z,{},2024-04-23T22:26:25.631822118Z,game ended,2024-04-23T22:40:30.229619732Z,01HW6F551XXXYF7APDB135YEMV,2024-04-23T22:26:25.340089227Z,5e9530cd80f8021078090761,2024-04-23T22:26:25.330936529Z,"[""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-23T22:31:24.726558127Z,4,2024-04-23T22:28:27.634449248Z,player 2,2024-04-23T22:31:24.726558127Z
