id,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,urlParams,urlParamsLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt
01HW676175R1TZ4THBNKDHJN0B,01HW674E13CYAGKDSC8RRRSBAT,2024-04-23T19:37:10.369497071Z,game terminated,2024-04-23T19:38:01.061672315Z,1,2024-04-23T19:34:28.235213993Z,,,,,,,604e202a885d13cdcdee5600,2024-04-23T19:33:35.589653521Z,{},2024-04-23T19:33:35.740292575Z,rerun-slider- 0.7,2024-04-23T19:37:10.369497071Z,,,01HW6760Y1FY7566X6QJP52RVZ,2024-04-23T19:33:35.589653521Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:37:10.369497071Z,1,2024-04-23T19:41:06.728143924Z,"{""age"":""38"",""gender"":""Male"",""strength"":""My ability to remember and analyze."",""fair"":""The pay was fine."",""feedback"":"""",""education"":""bachelor"",""teammates"":""I think they were trying there best to be good co-players."",""notes"":""  I took a few notes. "",""politics"":""left"",""geo"":""Canada"",""ethnicity"":""Korean""}",2024-04-23T19:41:06.723353949Z
01HW676HHZV8QZM6Q1420QFDTF,01HW674E13CYAGKDSC8RRRSBAT,2024-04-23T19:37:10.369497071Z,game terminated,2024-04-23T19:38:01.061672315Z,2,2024-04-23T19:36:31.186024351Z,,,,,,,5d371771ee633f001641a611,2024-04-23T19:33:52.319607911Z,{},2024-04-23T19:33:52.959479842Z,rerun-slider- 0.7,2024-04-23T19:37:10.369497071Z,,,01HW676GJEGJWVYFCH9T1EATQB,2024-04-23T19:33:52.319607911Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:37:10.369497071Z,1,2024-04-23T19:38:51.16187038Z,"{""age"":""41"",""gender"":""M"",""strength"":"""",""fair"":"""",""feedback"":""I got taken to the exit survey before i even finished the quiz"",""education"":""master"",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T19:38:51.155067707Z
01HW677BR9ZGTNGRW1V0T79NE0,01HW674E13CYAGKDSC8RRRSBAT,2024-04-23T19:37:10.369497071Z,game terminated,2024-04-23T19:38:01.061672315Z,1,2024-04-23T19:35:26.926263344Z,,,,,,,64090b87156668e4bd508326,2024-04-23T19:34:19.145279501Z,{},2024-04-23T19:34:19.456766501Z,rerun-slider- 0.7,2024-04-23T19:37:10.369497071Z,,,01HW677B1013Z12G4N5JWT0E7D,2024-04-23T19:34:19.145279501Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:37:10.369497071Z,1,2024-04-23T19:38:44.499844919Z,"{""age"":""45"",""gender"":""female"",""strength"":""don't know."",""fair"":""I did not play. "",""feedback"":""It went straight from the instructions to this page. "",""education"":""bachelor"",""teammates"":""I don't know"",""notes"":""no"",""politics"":"""",""geo"":""england"",""ethnicity"":""african""}",2024-04-23T19:38:44.494357437Z
01HW677GN91SC0VGK9FEJ1RQWE,01HW674E13CYAGKDSC8RRRSBAT,2024-04-23T19:37:10.369497071Z,game terminated,2024-04-23T19:38:01.061672315Z,2,2024-04-23T19:37:04.485828571Z,,,,,,,60395b3328bb6047f0bea27b,2024-04-23T19:34:24.16988656Z,{},2024-04-23T19:34:24.367325147Z,rerun-slider- 0.7,2024-04-23T19:37:10.369497071Z,,,01HW677G8ZWQTJQ18YB3SZ1NJG,2024-04-23T19:34:24.16988656Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:37:10.369497071Z,,,,
01HW678M3VEK392D5NYHHJTW42,01HW674E13CYAGKDSC8RRRSBAT,2024-04-23T19:37:10.369497071Z,game terminated,2024-04-23T19:38:01.061672315Z,1,2024-04-23T19:35:41.464721709Z,,,,,,,661543c3068d1211c0c052ac,2024-04-23T19:35:00.475746012Z,{},2024-04-23T19:35:00.796673485Z,rerun-slider- 0.7,2024-04-23T19:37:10.369497071Z,,,01HW678KGA4TKR7FKHYEYM5EWZ,2024-04-23T19:35:00.475746012Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:37:10.369497071Z,1,2024-04-23T19:41:42.200942604Z,"{""age"":""48"",""gender"":""Female"",""strength"":""N/A"",""fair"":""N/A"",""feedback"":""It was on the first page, then the screen changed and then it was the exit survey"",""education"":""other"",""teammates"":""N/A"",""notes"":""I didn't get to play the game, so cannot answer this question"",""politics"":"""",""geo"":""United Kingdom"",""ethnicity"":""Mixed""}",2024-04-23T19:41:42.196185493Z
01HW67FF4ME0VMZJZDDD68Y31V,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:40:18.504779194Z,,,,,,,5c0d8bca22f3eb000116c33d,2024-04-23T19:38:44.756847169Z,{},2024-04-23T19:38:44.848142902Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67FEZTJE9EMGV48B8CGHD4,2024-04-23T19:38:44.756847169Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67FK3Y5YSN2HA5PW124H2F,01HW65RMCN5GGNX2DHKN3T697P,2024-04-23T19:38:48.837532462Z,game ended,2024-04-23T19:47:09.514195565Z,3,2024-04-23T19:40:14.917786997Z,true,2024-04-23T19:40:18.130026325Z,player 1,2024-04-23T19:41:57.915177258Z,01HW67GAX7A2T799MH4EQBJKX8,2024-04-23T19:46:50.318264572Z,65a04e32a2fdb2829e09b222,2024-04-23T19:38:48.830486937Z,{},2024-04-23T19:38:48.985659352Z,rerun-slider- 0.7,2024-04-23T19:38:48.837532462Z,"[""                                   "",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-23T19:41:57.915177258Z,01HW67FJTPC05M2W9JXK50PQZF,2024-04-23T19:38:48.830486937Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:38:48.837532462Z,1,2024-04-23T19:47:51.032050417Z,"{""age"":""26"",""gender"":""Female"",""strength"":""Consistency"",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":""Right"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-23T19:47:51.027222767Z
01HW67GAX7A2T799MH4EQBJKX8,01HW65RMCN5GGNX2DHKN3T697P,2024-04-23T19:39:13.201135525Z,game ended,2024-04-23T19:47:09.514195565Z,3,2024-04-23T19:40:17.284104044Z,true,2024-04-23T19:40:24.276224957Z,player 2,2024-04-23T19:41:57.915177258Z,01HW67HQZH94JZ4K16JDCA6H46,2024-04-23T19:46:50.318264572Z,595fe60b3d5051000114b80a,2024-04-23T19:39:13.191266299Z,{},2024-04-23T19:39:13.569805547Z,rerun-slider- 0.7,2024-04-23T19:39:13.201135525Z,"[""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-23T19:41:57.915177258Z,01HW67GA738ZEGZ8D8GVKKDZDH,2024-04-23T19:39:13.191266299Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:39:13.201135525Z,1,2024-04-23T19:48:07.263054757Z,"{""age"":""28"",""gender"":""F"",""strength"":""good"",""fair"":""yes"",""feedback"":""N/A"",""education"":""master"",""teammates"":""yes"",""notes"":""no"",""politics"":""N/A"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T19:48:07.253769071Z
01HW67GP1EVKYT31AEXPXVY9VG,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:39:38.231764966Z,,,,,,,60e45a8df3027ddbbe481a65,2024-04-23T19:39:24.590483561Z,{},2024-04-23T19:39:24.85947001Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67GNHKMRYR8SQFVHJ1D3TH,2024-04-23T19:39:24.590483561Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,1,2024-04-23T19:43:37.22305746Z,"{""age"":""64"",""gender"":""male"",""strength"":""weak"",""fair"":""I'm sure it was."",""feedback"":"""",""education"":""other"",""teammates"":""don't know."",""notes"":""no"",""politics"":""Right"",""geo"":""Canada"",""ethnicity"":""caucasian""}",2024-04-23T19:43:37.220667389Z
01HW67HA782HR5X8X0V6D7APZR,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,2,2024-04-23T19:41:27.277949127Z,,,,,,,5c56ae109fcbc40001dc69a0,2024-04-23T19:39:45.256376827Z,{},2024-04-23T19:39:45.640836062Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67H9FT9CKBAJ09PW4NR7JF,2024-04-23T19:39:45.256376827Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67HH4HX7KQQPNVRQGEGVV3,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:39:58.004496068Z,,,,,,,5bf44a04d7e7a70001d7a672,2024-04-23T19:39:52.337666996Z,{},2024-04-23T19:39:52.748040857Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67HGB8E3JPC7J2543R7SMH,2024-04-23T19:39:52.337666996Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67HP68T2803KZVAPJFBQ5E,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:39:59.602324978Z,,,,,,,5d62561ef0dd0700192ebf3f,2024-04-23T19:39:57.512958122Z,{},2024-04-23T19:39:57.841866036Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67HNJSJVEZKPW5RXE8KDSE,2024-04-23T19:39:57.512958122Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67HQZH94JZ4K16JDCA6H46,01HW65RMCN5GGNX2DHKN3T697P,2024-04-23T19:39:59.354213049Z,game ended,2024-04-23T19:47:09.514195565Z,3,2024-04-23T19:41:54.868930431Z,true,2024-04-23T19:41:57.820690031Z,player 3,2024-04-23T19:41:57.915177258Z,01HW67HT13J39TYVH31N6D1B19,2024-04-23T19:46:50.318264572Z,61001bf99a534440d8563358,2024-04-23T19:39:59.345062812Z,{},2024-04-23T19:39:59.680732196Z,rerun-slider- 0.7,2024-04-23T19:39:59.354213049Z,"[""🐿️"",""                                   "",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-23T19:41:57.915177258Z,01HW67HQ8GXRX4TENC94PR9CH4,2024-04-23T19:39:59.345062812Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:39:59.354213049Z,1,2024-04-23T19:47:44.395115556Z,"{""age"":""37"",""gender"":""Male"",""strength"":""My math skills"",""fair"":""not at all"",""feedback"":""No feedback"",""education"":""bachelor"",""teammates"":""Not at all"",""notes"":""No"",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-23T19:47:44.399220194Z
01HW67HT13J39TYVH31N6D1B19,01HW65RMCN5GGNX2DHKN3T697P,2024-04-23T19:40:01.452894923Z,game ended,2024-04-23T19:47:09.514195565Z,3,2024-04-23T19:41:44.58305679Z,true,2024-04-23T19:41:51.338903629Z,player 4,2024-04-23T19:41:57.915177258Z,01HW67FK3Y5YSN2HA5PW124H2F,2024-04-23T19:46:50.318264572Z,5989b85ce684850001dfe29c,2024-04-23T19:40:01.443171547Z,{},2024-04-23T19:40:01.865284572Z,rerun-slider- 0.7,2024-04-23T19:40:01.452894923Z,"[""                                   "",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️""]",2024-04-23T19:41:57.915177258Z,01HW67HSBEJ6PMJ57TXTX0VJ3G,2024-04-23T19:40:01.443171547Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:40:01.452894923Z,1,2024-04-23T19:48:10.899246817Z,"{""age"":""55"",""gender"":""Female"",""strength"":""none in particular"",""fair"":""yes"",""feedback"":""none"",""education"":""master"",""teammates"":""yes"",""notes"":""no"",""politics"":""independent"",""geo"":""USA/UK"",""ethnicity"":""white""}",2024-04-23T19:48:10.904615332Z
01HW67HT6EM3JM02PE3MPDX929,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,,,,,,,,,601ef2ade61f3d3b81e80624,2024-04-23T19:40:01.61418399Z,{},2024-04-23T19:40:01.931058114Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67HSKNVBWNAQPFYX4B7SH8,2024-04-23T19:40:01.61418399Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67JSARRKRWDCM33TPPKZCM,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,2,2024-04-23T19:41:44.421860485Z,,,,,,,5b7af69d2f3fc30001374190,2024-04-23T19:40:33.496743223Z,{},2024-04-23T19:40:34.780558009Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67JQQ0EJ2F4VDMX583YQP3,2024-04-23T19:40:33.496743223Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,1,2024-04-23T19:42:39.615084584Z,"{""age"":""64"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":""left"",""geo"":""UK"",""ethnicity"":""white""}",2024-04-23T19:42:39.61887536Z
01HW67K51P0WP5X85TH7DKSY3Y,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:40:56.208368831Z,,,,,,,5eee087395e8e3016f9c9143,2024-04-23T19:40:45.494050657Z,{},2024-04-23T19:40:45.664804773Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67K4QJKDA8QHY6D9B743FA,2024-04-23T19:40:45.494050657Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67K7R92BCS9SWFTWB70HJK,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:40:56.727273874Z,,,,,,,5a18a3c1c259f30001766f4f,2024-04-23T19:40:48.26563337Z,{},2024-04-23T19:40:48.65914131Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67K6ZHMMBR6Q8H5X1PME57,2024-04-23T19:40:48.26563337Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67MHBAA0H97BD721WA7TSE,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:00.867695721Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:41:32.390889983Z,,,,,,,6121be9a77c602b1d877d7f0,2024-04-23T19:41:30.859037892Z,{},2024-04-23T19:41:31.038485231Z,rerun-slider- 0.7,2024-04-23T19:42:00.867695721Z,,,01HW67MH1QS6VXC0X967CCV37H,2024-04-23T19:41:30.859037892Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:00.867695721Z,,,,
01HW67PQB1561NK13ATVMWBRF8,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:42:42.539356879Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:42:46.90130667Z,,,,,,,5d8c6200e808e90018948b30,2024-04-23T19:42:42.529599524Z,{},2024-04-23T19:42:42.848683737Z,rerun-slider- 0.7,2024-04-23T19:42:42.539356879Z,,,01HW67PPQWNSGFYSKV9GPPHHDZ,2024-04-23T19:42:42.529599524Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:42:42.539356879Z,,,,
01HW67QNJ36JX6A5C39HMMMFP3,01HW67EA2DFR8GN0GA9MNA9S1G,2024-04-23T19:43:13.484684436Z,game terminated,2024-04-23T19:43:17.692408499Z,1,2024-04-23T19:43:16.728931128Z,,,,,,,63e6b71703643f5fc85def4e,2024-04-23T19:43:13.475064019Z,{},2024-04-23T19:43:13.862972908Z,rerun-slider- 0.7,2024-04-23T19:43:13.484684436Z,,,01HW67QMW3613MAQS528D4DAFZ,2024-04-23T19:43:13.475064019Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:43:13.484684436Z,1,2024-04-23T19:44:05.601354095Z,"{""age"":""24"",""gender"":""Male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""high-school"",""teammates"":"""",""notes"":"""",""politics"":""Left"",""geo"":""British"",""ethnicity"":""Chinese""}",2024-04-23T19:44:05.596534151Z
01HW67R9V4BM1DNX0WKP7FGMZE,01HW65RJZQ1Y0Z19DJ41VKAJ6Y,2024-04-23T19:46:13.862361182Z,game ended,2024-04-23T19:50:58.477296485Z,3,2024-04-23T19:46:17.469680619Z,true,2024-04-23T19:46:25.670612139Z,player 1,2024-04-23T19:47:15.13925423Z,01HW67RPW2SPXYK05BWASWQCP0,2024-04-23T19:50:47.94242096Z,65ca26d0d65ef3e220512d2a,2024-04-23T19:43:34.244740667Z,{},2024-04-23T19:43:34.57831357Z,rerun-slider- 0.7,2024-04-23T19:46:13.862361182Z,"[""🐿️"",""                                   "",""🐿️"",""🐇""]",2024-04-23T19:47:15.13925423Z,01HW67R974J4TRW3H3WSY3WQQE,2024-04-23T19:43:34.244740667Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:46:13.862361182Z,1,2024-04-23T19:52:13.164053409Z,"{""age"":""18"",""gender"":""Female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":""I'm a bit unsure on how reliable all of them were."",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T19:52:13.15671688Z
01HW67RFBWYBGYMD4WTR5P5GY7,01HW67QTYGNAAVXJDBSQ3EVFNR,2024-04-23T19:43:39.909590853Z,game ended,2024-04-23T19:49:20.326473216Z,3,2024-04-23T19:45:35.62748195Z,true,2024-04-23T19:45:40.124921519Z,player 1,2024-04-23T19:45:50.299722345Z,01HW67RGBDY5Z63B150FHG9V5X,2024-04-23T19:48:50.089163256Z,5eb9697b651aca0436adfe9d,2024-04-23T19:43:39.900094976Z,{},2024-04-23T19:43:40.225015881Z,rerun-slider- 0.7,2024-04-23T19:43:39.909590853Z,"[""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-23T19:45:50.299722345Z,01HW67REQGASCS8NQPKPTHYZ63,2024-04-23T19:43:39.900094976Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:43:39.909590853Z,1,2024-04-23T19:49:52.490679277Z,"{""age"":""35"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":"""",""geo"":""New Zealand"",""ethnicity"":""white""}",2024-04-23T19:49:52.484662463Z
01HW67RGBDY5Z63B150FHG9V5X,01HW67QTYGNAAVXJDBSQ3EVFNR,2024-04-23T19:43:40.917429476Z,game ended,2024-04-23T19:49:20.326473216Z,3,2024-04-23T19:45:40.656742896Z,true,2024-04-23T19:45:50.161121655Z,player 2,2024-04-23T19:45:50.299722345Z,01HW67RHDGNCX2XMT552ZQZB9M,2024-04-23T19:48:50.089163256Z,5d28a004899685001adc4b08,2024-04-23T19:43:40.90903308Z,{},2024-04-23T19:43:41.326784989Z,rerun-slider- 0.7,2024-04-23T19:43:40.917429476Z,"[""                                   "",""🐇"",""🐇""]",2024-04-23T19:45:50.299722345Z,01HW67RFEJAZ0WWZWQAC6NAY4J,2024-04-23T19:43:40.90903308Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:43:40.917429476Z,1,2024-04-23T19:50:20.999600788Z,"{""age"":""40"",""gender"":""femALE"",""strength"":""Medium"",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""I'm not sure!"",""notes"":""No"",""politics"":""LEFT"",""geo"":""UK"",""ethnicity"":""WHITE""}",2024-04-23T19:50:20.994487521Z
01HW67RGBXSZNZ8S0278WZHDYN,01HW65RKN9EV96EDV23517Q7BN,2024-04-23T19:45:50.185283491Z,game ended,2024-04-23T19:48:47.541906034Z,3,2024-04-23T19:46:07.447438316Z,true,2024-04-23T19:46:08.735502287Z,player 1,2024-04-23T19:46:13.982796818Z,01HW67SK9XP003W0N4FD70EEAG,2024-04-23T19:48:42.003962937Z,5db5148b5ddc9a000a09b819,2024-04-23T19:43:40.92567188Z,{},2024-04-23T19:43:41.1004994Z,rerun-slider- 0.7,2024-04-23T19:45:50.185283491Z,"[""🐇"",""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇""]",2024-04-23T19:46:13.982796818Z,01HW67RG1B7AG52AB9PEQ1152F,2024-04-23T19:43:40.92567188Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:45:50.185283491Z,1,2024-04-23T19:49:31.004328013Z,"{""age"":""33"",""gender"":""male"",""strength"":""wasnt a fun game "",""fair"":""kinda "",""feedback"":""was very odd"",""education"":""high-school"",""teammates"":""not sure"",""notes"":""it was difficult but yes"",""politics"":""middle"",""geo"":""canada"",""ethnicity"":""white""}",2024-04-23T19:49:30.998354157Z
01HW67RHDGNCX2XMT552ZQZB9M,01HW67QTYGNAAVXJDBSQ3EVFNR,2024-04-23T19:43:42.007908306Z,game ended,2024-04-23T19:49:20.326473216Z,3,2024-04-23T19:45:16.131662685Z,true,2024-04-23T19:45:21.980999781Z,player 3,2024-04-23T19:45:50.299722345Z,01HW67SFSGCBHGM0TND41ADEVK,2024-04-23T19:48:50.089163256Z,63edf5db7358db4fabaf9c46,2024-04-23T19:43:42.00024252Z,{},2024-04-23T19:43:42.328286565Z,rerun-slider- 0.7,2024-04-23T19:43:42.007908306Z,"[""                                   "",""🐿️"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-23T19:45:50.299722345Z,01HW67RGSCVQH98A2YP0MRKEGH,2024-04-23T19:43:42.00024252Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:43:42.007908306Z,1,2024-04-23T19:50:12.543577938Z,"{""age"":""56"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""master"",""teammates"":""depends if they were seeing the same proportions as i was."",""notes"":""no"",""politics"":""center"",""geo"":""UK"",""ethnicity"":""white""}",2024-04-23T19:50:12.536987477Z
01HW67RPW2SPXYK05BWASWQCP0,01HW65RJZQ1Y0Z19DJ41VKAJ6Y,2024-04-23T19:46:13.862361182Z,game ended,2024-04-23T19:50:58.477296485Z,3,2024-04-23T19:46:56.558884649Z,true,2024-04-23T19:47:12.291143454Z,player 2,2024-04-23T19:47:15.13925423Z,01HW67RQ3E0887BPX8DT6QQS36,2024-04-23T19:50:47.94242096Z,62779d95881329faf37ad653,2024-04-23T19:43:47.586228657Z,{},2024-04-23T19:43:47.902223161Z,rerun-slider- 0.7,2024-04-23T19:46:13.862361182Z,"[""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-23T19:47:15.13925423Z,01HW67RP38F41CKY0GF3JVBV63,2024-04-23T19:43:47.586228657Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:46:13.862361182Z,1,2024-04-23T19:54:16.301668391Z,"{""age"":""41"",""gender"":""Male"",""strength"":""I think I might be wrong sometimes. I am happy with what I did, though."",""fair"":""Yes, it is a fair amount."",""feedback"":""I didn't have any issues."",""education"":""master"",""teammates"":""I believe they did. I don't think they would lie, as this game is a team effort."",""notes"":""No"",""politics"":""Right"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T19:54:16.291056047Z
